   repetitions  num_vms  interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       32  vmux-dpdk  software-tap  40000           2       1    2407443  2019276668  33.149446    0.039522
0            3       32  vmux-dpdk  software-tap  40000           2       2    2238424  2019276668  33.149446    0.036747
0            3       32  vmux-dpdk  software-tap  40000           2       3    2364696  2019276668  33.149446    0.038820
0            3       32  vmux-dpdk  software-tap  40000           2       4    2336031  2019276668  33.149446    0.038349
0            3       32  vmux-dpdk  software-tap  40000           2       5    2319864  2019276668  33.149446    0.038084
0            3       32  vmux-dpdk  software-tap  40000           2       6    2341304  2019276668  33.149446    0.038436
0            3       32  vmux-dpdk  software-tap  40000           2       7    2321272  2019276668  33.149446    0.038107
0            3       32  vmux-dpdk  software-tap  40000           2       8    2320408  2019276668  33.149446    0.038093
0            3       32  vmux-dpdk  software-tap  40000           2       9    4435821  2019276668  33.149446    0.072821
0            3       32  vmux-dpdk  software-tap  40000           2      10    3995950  2019276668  33.149446    0.065599
0            3       32  vmux-dpdk  software-tap  40000           2      11    4409327  2019276668  33.149446    0.072386
0            3       32  vmux-dpdk  software-tap  40000           2      12    4379491  2019276668  33.149446    0.071896
0            3       32  vmux-dpdk  software-tap  40000           2      13    4346904  2019276668  33.149446    0.071361
0            3       32  vmux-dpdk  software-tap  40000           2      14    4363217  2019276668  33.149446    0.071629
0            3       32  vmux-dpdk  software-tap  40000           2      15    4374476  2019276668  33.149446    0.071814
0            3       32  vmux-dpdk  software-tap  40000           2      16    4444504  2019276668  33.149446    0.072963
0            3       32  vmux-dpdk  software-tap  40000           2      17    4417570  2019276668  33.149446    0.072521
0            3       32  vmux-dpdk  software-tap  40000           2      18    4097828  2019276668  33.149446    0.067272
0            3       32  vmux-dpdk  software-tap  40000           2      19    4416924  2019276668  33.149446    0.072510
0            3       32  vmux-dpdk  software-tap  40000           2      20    4349688  2019276668  33.149446    0.071407
0            3       32  vmux-dpdk  software-tap  40000           2      21    4402210  2019276668  33.149446    0.072269
0            3       32  vmux-dpdk  software-tap  40000           2      22    4396664  2019276668  33.149446    0.072178
0            3       32  vmux-dpdk  software-tap  40000           2      23    4392443  2019276668  33.149446    0.072109
0            3       32  vmux-dpdk  software-tap  40000           2      24    4430681  2019276668  33.149446    0.072736
0            3       32  vmux-dpdk  software-tap  40000           2      25    2393040  2019276668  33.149446    0.039285
0            3       32  vmux-dpdk  software-tap  40000           2      26    2283830  2019276668  33.149446    0.037492
0            3       32  vmux-dpdk  software-tap  40000           2      27    2356568  2019276668  33.149446    0.038687
0            3       32  vmux-dpdk  software-tap  40000           2      28    2330296  2019276668  33.149446    0.038255
0            3       32  vmux-dpdk  software-tap  40000           2      29    2360315  2019276668  33.149446    0.038748
0            3       32  vmux-dpdk  software-tap  40000           2      30    2352440  2019276668  33.149446    0.038619
0            3       32  vmux-dpdk  software-tap  40000           2      31    2347964  2019276668  33.149446    0.038545
0            3       32  vmux-dpdk  software-tap  40000           2      32    2357816  2019276668  33.149446    0.038707
