   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           0       1    1147492  2006922756  32.947348    0.018838
0            3       16  bridge-vhost  software-tap  40000           0       2     984275  2006922756  32.947348    0.016159
0            3       16  bridge-vhost  software-tap  40000           0       3     984426  2006922756  32.947348    0.016161
0            3       16  bridge-vhost  software-tap  40000           0       4     984350  2006922756  32.947348    0.016160
0            3       16  bridge-vhost  software-tap  40000           0       5     984738  2006922756  32.947348    0.016166
0            3       16  bridge-vhost  software-tap  40000           0       6     984111  2006922756  32.947348    0.016156
0            3       16  bridge-vhost  software-tap  40000           0       7     984256  2006922756  32.947348    0.016158
0            3       16  bridge-vhost  software-tap  40000           0       8     984246  2006922756  32.947348    0.016158
0            3       16  bridge-vhost  software-tap  40000           0       9     984094  2006922756  32.947348    0.016156
0            3       16  bridge-vhost  software-tap  40000           0      10     985680  2006922756  32.947348    0.016182
0            3       16  bridge-vhost  software-tap  40000           0      11     984299  2006922756  32.947348    0.016159
0            3       16  bridge-vhost  software-tap  40000           0      12     984220  2006922756  32.947348    0.016158
0            3       16  bridge-vhost  software-tap  40000           0      13     984033  2006922756  32.947348    0.016155
0            3       16  bridge-vhost  software-tap  40000           0      14     984268  2006922756  32.947348    0.016159
0            3       16  bridge-vhost  software-tap  40000           0      15     984663  2006922756  32.947348    0.016165
0            3       16  bridge-vhost  software-tap  40000           0      16     738105  2006922756  32.947348    0.012117
