,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-dpdk-e810,0,1,read,98.03254314419648,117.0,153.0,306762.0,,
1,2,8,-1,vmux-dpdk-e810,0,1,update,96.84764602672051,116.0,152.0,306057.0,,
2,2,8,-1,vmux-dpdk-e810,0,1,overall,,,,,61017.0,10043.414130488225
0,2,8,-1,vmux-dpdk-e810,0,2,read,100.38274358376884,128.0,170.0,300410.0,,
1,2,8,-1,vmux-dpdk-e810,0,2,update,98.97350823045268,128.0,175.0,299376.0,,
2,2,8,-1,vmux-dpdk-e810,0,2,overall,,,,,61016.0,9829.979021895897
0,2,8,-1,vmux-dpdk-e810,0,3,read,101.35069082619238,124.0,175.0,296529.0,,
1,2,8,-1,vmux-dpdk-e810,0,3,update,100.03656521812277,122.0,178.0,297195.0,,
2,2,8,-1,vmux-dpdk-e810,0,3,overall,,,,,61018.0,9730.309089121243
0,2,8,-1,vmux-dpdk-e810,0,4,read,99.32468484412249,117.0,157.0,302866.0,,
1,2,8,-1,vmux-dpdk-e810,0,4,update,97.77624869386935,116.0,155.0,303377.0,,
2,2,8,-1,vmux-dpdk-e810,0,4,overall,,,,,61017.0,9935.640886965928
0,2,8,-1,vmux-dpdk-e810,0,5,read,101.6403363949406,124.0,160.0,296794.0,,
1,2,8,-1,vmux-dpdk-e810,0,5,update,99.74787297823465,121.0,159.0,296894.0,,
2,2,8,-1,vmux-dpdk-e810,0,5,overall,,,,,61017.0,9729.878558434535
0,2,8,-1,vmux-dpdk-e810,0,6,read,99.727312693785,119.0,158.0,302526.0,,
1,2,8,-1,vmux-dpdk-e810,0,6,update,97.80845776083446,117.0,156.0,302184.0,,
2,2,8,-1,vmux-dpdk-e810,0,6,overall,,,,,61015.0,9910.841596328772
0,2,8,-1,vmux-dpdk-e810,0,7,read,98.43109518687908,117.0,156.0,305893.0,,
1,2,8,-1,vmux-dpdk-e810,0,7,update,96.75975858284998,116.0,156.0,306192.0,,
2,2,8,-1,vmux-dpdk-e810,0,7,overall,,,,,61019.0,10031.055900621119
0,2,8,-1,vmux-dpdk-e810,0,8,read,98.8766457309542,118.0,157.0,304424.0,,
1,2,8,-1,vmux-dpdk-e810,0,8,update,97.18769458907053,116.0,156.0,304809.0,,
2,2,8,-1,vmux-dpdk-e810,0,8,overall,,,,,61019.0,9984.316360477884
