   repetitions  num_vms  interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       32  vmux-dpdk  software-tap  40000           1       1    2383720  2026555497  33.275145    0.039140
0            3       32  vmux-dpdk  software-tap  40000           1       2    2340568  2026555497  33.275145    0.038431
0            3       32  vmux-dpdk  software-tap  40000           1       3    2356024  2026555497  33.275145    0.038685
0            3       32  vmux-dpdk  software-tap  40000           1       4    2364504  2026555497  33.275145    0.038824
0            3       32  vmux-dpdk  software-tap  40000           1       5    2321752  2026555497  33.275145    0.038122
0            3       32  vmux-dpdk  software-tap  40000           1       6    2227980  2026555497  33.275145    0.036582
0            3       32  vmux-dpdk  software-tap  40000           1       7    2294012  2026555497  33.275145    0.037667
0            3       32  vmux-dpdk  software-tap  40000           1       8    2301624  2026555497  33.275145    0.037792
0            3       32  vmux-dpdk  software-tap  40000           1       9    4428826  2026555497  33.275145    0.072719
0            3       32  vmux-dpdk  software-tap  40000           1      10    4382389  2026555497  33.275145    0.071957
0            3       32  vmux-dpdk  software-tap  40000           1      11    4417587  2026555497  33.275145    0.072535
0            3       32  vmux-dpdk  software-tap  40000           1      12    4418649  2026555497  33.275145    0.072552
0            3       32  vmux-dpdk  software-tap  40000           1      13    4375209  2026555497  33.275145    0.071839
0            3       32  vmux-dpdk  software-tap  40000           1      14    4068878  2026555497  33.275145    0.066809
0            3       32  vmux-dpdk  software-tap  40000           1      15    4290418  2026555497  33.275145    0.070447
0            3       32  vmux-dpdk  software-tap  40000           1      16    4306956  2026555497  33.275145    0.070718
0            3       32  vmux-dpdk  software-tap  40000           1      17    4463485  2026555497  33.275145    0.073288
0            3       32  vmux-dpdk  software-tap  40000           1      18    4370896  2026555497  33.275145    0.071768
0            3       32  vmux-dpdk  software-tap  40000           1      19    4442417  2026555497  33.275145    0.072943
0            3       32  vmux-dpdk  software-tap  40000           1      20    4450706  2026555497  33.275145    0.073079
0            3       32  vmux-dpdk  software-tap  40000           1      21    4388331  2026555497  33.275145    0.072054
0            3       32  vmux-dpdk  software-tap  40000           1      22    4140925  2026555497  33.275145    0.067992
0            3       32  vmux-dpdk  software-tap  40000           1      23    4282195  2026555497  33.275145    0.070312
0            3       32  vmux-dpdk  software-tap  40000           1      24    4389118  2026555497  33.275145    0.072067
0            3       32  vmux-dpdk  software-tap  40000           1      25    2429375  2026555497  33.275145    0.039889
0            3       32  vmux-dpdk  software-tap  40000           1      26    2343896  2026555497  33.275145    0.038486
0            3       32  vmux-dpdk  software-tap  40000           1      27    2374584  2026555497  33.275145    0.038990
0            3       32  vmux-dpdk  software-tap  40000           1      28    2402424  2026555497  33.275145    0.039447
0            3       32  vmux-dpdk  software-tap  40000           1      29    2362603  2026555497  33.275145    0.038793
0            3       32  vmux-dpdk  software-tap  40000           1      30    2299737  2026555497  33.275145    0.037761
0            3       32  vmux-dpdk  software-tap  40000           1      31    2338621  2026555497  33.275145    0.038399
0            3       32  vmux-dpdk  software-tap  40000           1      32    2336630  2026555497  33.275145    0.038366
