   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           1       1    1142578  2024328967  33.237059    0.018760
0            3       16  bridge-vhost  software-tap  40000           1       2     980556  2024328967  33.237059    0.016100
0            3       16  bridge-vhost  software-tap  40000           1       3     980526  2024328967  33.237059    0.016099
0            3       16  bridge-vhost  software-tap  40000           1       4     980472  2024328967  33.237059    0.016098
0            3       16  bridge-vhost  software-tap  40000           1       5     980880  2024328967  33.237059    0.016105
0            3       16  bridge-vhost  software-tap  40000           1       6     980127  2024328967  33.237059    0.016093
0            3       16  bridge-vhost  software-tap  40000           1       7     980272  2024328967  33.237059    0.016095
0            3       16  bridge-vhost  software-tap  40000           1       8     980403  2024328967  33.237059    0.016097
0            3       16  bridge-vhost  software-tap  40000           1       9     980259  2024328967  33.237059    0.016095
0            3       16  bridge-vhost  software-tap  40000           1      10     981624  2024328967  33.237059    0.016117
0            3       16  bridge-vhost  software-tap  40000           1      11     980463  2024328967  33.237059    0.016098
0            3       16  bridge-vhost  software-tap  40000           1      12     980290  2024328967  33.237059    0.016095
0            3       16  bridge-vhost  software-tap  40000           1      13     980279  2024328967  33.237059    0.016095
0            3       16  bridge-vhost  software-tap  40000           1      14     980469  2024328967  33.237059    0.016098
0            3       16  bridge-vhost  software-tap  40000           1      15     980893  2024328967  33.237059    0.016105
0            3       16  bridge-vhost  software-tap  40000           1      16     735085  2024328967  33.237059    0.012069
