,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-emu,1,1,read,245.09455199993485,343.0,379.0,122779.0,,
1,2,8,-1,vmux-emu,1,1,update,243.9661235932231,338.0,379.0,123065.0,,
2,2,8,-1,vmux-emu,1,1,overall,,,,,61016.0,4029.1726760194047
0,2,8,-1,vmux-emu,1,2,read,243.21934069135162,334.0,387.0,123584.0,,
1,2,8,-1,vmux-emu,1,2,update,243.37534743887912,327.0,386.0,123403.0,,
2,2,8,-1,vmux-emu,1,2,overall,,,,,61033.0,4046.777972572215
0,2,8,-1,vmux-emu,1,3,read,248.03254954984666,340.0,390.0,121292.0,,
1,2,8,-1,vmux-emu,1,3,update,246.35111308116626,335.0,387.0,121824.0,,
2,2,8,-1,vmux-emu,1,3,overall,,,,,61020.0,3984.20190101606
0,2,8,-1,vmux-emu,1,4,read,240.98182186234817,339.0,392.0,123500.0,,
1,2,8,-1,vmux-emu,1,4,update,242.19964214327166,338.0,403.0,124072.0,,
2,2,8,-1,vmux-emu,1,4,overall,,,,,61020.0,4057.227138643068
0,2,8,-1,vmux-emu,1,5,read,245.54230658613747,352.0,402.0,121695.0,,
1,2,8,-1,vmux-emu,1,5,update,246.51033325145337,352.0,406.0,122130.0,,
2,2,8,-1,vmux-emu,1,5,overall,,,,,61017.0,3996.0175033187475
0,2,8,-1,vmux-emu,1,6,read,242.55189863136093,348.0,401.0,123115.0,,
1,2,8,-1,vmux-emu,1,6,update,243.15787212309388,345.0,403.0,123353.0,,
2,2,8,-1,vmux-emu,1,6,overall,,,,,61017.0,4039.333300555583
0,2,8,-1,vmux-emu,1,7,read,247.33370054917953,339.0,391.0,121636.0,,
1,2,8,-1,vmux-emu,1,7,update,245.94803876628905,334.0,388.0,122168.0,,
2,2,8,-1,vmux-emu,1,7,overall,,,,,61021.0,3995.411415742122
0,2,8,-1,vmux-emu,1,8,read,242.82153508842637,339.0,384.0,124058.0,,
1,2,8,-1,vmux-emu,1,8,update,241.1267511459483,335.0,386.0,124133.0,,
2,2,8,-1,vmux-emu,1,8,overall,,,,,61020.0,4067.3713536545397
