,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-med,0,1,read,282.1329698779243,243.0,2455.0,105836.0,,
1,2,4,-1,vmux-med,0,1,update,290.6199384369074,239.0,2345.0,104933.0,,
2,2,4,-1,vmux-med,0,1,overall,,,,,61022.0,3453.983809118023
0,2,4,-1,vmux-med,0,2,read,373.67388740831586,267.0,2623.0,84802.0,,
1,2,4,-1,vmux-med,0,2,update,336.86677060864673,260.0,2507.0,85304.0,,
2,2,4,-1,vmux-med,0,2,overall,,,,,61075.0,2785.198526401965
0,2,4,-1,vmux-med,0,3,read,473.91312153273395,255.0,2503.0,67957.0,,
1,2,4,-1,vmux-med,0,3,update,417.5212519092939,253.0,2537.0,68088.0,,
2,2,4,-1,vmux-med,0,3,overall,,,,,61206.0,2222.7396006927424
0,2,4,-1,vmux-med,0,4,read,387.76479631053036,244.0,2435.0,81963.0,,
1,2,4,-1,vmux-med,0,4,update,348.8589315729215,243.0,2499.0,82102.0,,
2,2,4,-1,vmux-med,0,4,overall,,,,,61138.0,2683.519251529327
