,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-vhost,1,1,read,181.4473092759408,234.0,268.0,166851.0,,
1,2,32,-1,bridge-vhost,1,1,update,178.36314431443145,231.0,265.0,166650.0,,
2,2,32,-1,bridge-vhost,1,1,overall,,,,,61021.0,5465.347994952557
0,2,32,-1,bridge-vhost,1,2,read,176.13223712125176,229.0,265.0,172047.0,,
1,2,32,-1,bridge-vhost,1,2,update,172.90593031573684,226.0,263.0,171947.0,,
2,2,32,-1,bridge-vhost,1,2,overall,,,,,61019.0,5637.4899621429395
0,2,32,-1,bridge-vhost,1,3,read,177.296395280236,237.0,286.0,169500.0,,
1,2,32,-1,bridge-vhost,1,3,update,174.74458988242304,234.0,282.0,171207.0,,
2,2,32,-1,bridge-vhost,1,3,overall,,,,,61017.0,5583.8045134962385
0,2,32,-1,bridge-vhost,1,4,read,176.19131393425977,227.0,253.0,172345.0,,
1,2,32,-1,bridge-vhost,1,4,update,172.8930084313691,224.0,252.0,171621.0,,
2,2,32,-1,bridge-vhost,1,4,overall,,,,,61019.0,5637.031088677297
0,2,32,-1,bridge-vhost,1,5,read,173.91050514440485,233.0,281.0,174267.0,,
1,2,32,-1,bridge-vhost,1,5,update,170.9350907648621,230.0,277.0,173966.0,,
2,2,32,-1,bridge-vhost,1,5,overall,,,,,61017.0,5707.147188488454
0,2,32,-1,bridge-vhost,1,6,read,172.40147551902177,225.0,254.0,175667.0,,
1,2,32,-1,bridge-vhost,1,6,update,169.48312489292445,221.0,252.0,175110.0,,
2,2,32,-1,bridge-vhost,1,6,overall,,,,,61016.0,5748.934705650977
0,2,32,-1,bridge-vhost,1,7,read,172.60096411355116,223.0,250.0,175498.0,,
1,2,32,-1,bridge-vhost,1,7,update,169.4855129476961,220.0,247.0,175398.0,,
2,2,32,-1,bridge-vhost,1,7,overall,,,,,61018.0,5750.696515782228
0,2,32,-1,bridge-vhost,1,8,read,171.69698625147956,223.0,251.0,175728.0,,
1,2,32,-1,bridge-vhost,1,8,update,168.94773525082098,221.0,249.0,176620.0,,
2,2,32,-1,bridge-vhost,1,8,overall,,,,,61017.0,5774.587410066048
0,2,32,-1,bridge-vhost,1,9,read,172.44824952404838,228.0,272.0,175438.0,,
1,2,32,-1,bridge-vhost,1,9,update,169.5352819889465,225.0,270.0,176053.0,,
2,2,32,-1,bridge-vhost,1,9,overall,,,,,61016.0,5760.636554346401
0,2,32,-1,bridge-vhost,1,10,read,177.18933270951518,234.0,283.0,170990.0,,
1,2,32,-1,bridge-vhost,1,10,update,174.1156727547064,231.0,278.0,170991.0,,
2,2,32,-1,bridge-vhost,1,10,overall,,,,,61017.0,5604.683940541161
0,2,32,-1,bridge-vhost,1,11,read,175.2177694505164,232.0,278.0,172926.0,,
1,2,32,-1,bridge-vhost,1,11,update,171.7418738049713,230.0,276.0,173113.0,,
2,2,32,-1,bridge-vhost,1,11,overall,,,,,61018.0,5671.097053328526
0,2,32,-1,bridge-vhost,1,12,read,174.51451216337392,238.0,274.0,172855.0,,
1,2,32,-1,bridge-vhost,1,12,update,171.88617365939146,236.0,271.0,173466.0,,
2,2,32,-1,bridge-vhost,1,12,overall,,,,,61016.0,5675.904680739478
0,2,32,-1,bridge-vhost,1,13,read,178.27077417910624,246.0,282.0,169754.0,,
1,2,32,-1,bridge-vhost,1,13,update,174.8388737351518,243.0,278.0,170475.0,,
2,2,32,-1,bridge-vhost,1,13,overall,,,,,61016.0,5576.062016520257
0,2,32,-1,bridge-vhost,1,14,read,174.3322041306961,228.0,269.0,173869.0,,
1,2,32,-1,bridge-vhost,1,14,update,171.09451135264587,226.0,265.0,173704.0,,
2,2,32,-1,bridge-vhost,1,14,overall,,,,,61021.0,5695.957129512791
0,2,32,-1,bridge-vhost,1,15,read,172.38835012200462,228.0,278.0,175813.0,,
1,2,32,-1,bridge-vhost,1,15,update,170.03153356365817,226.0,275.0,175115.0,,
2,2,32,-1,bridge-vhost,1,15,overall,,,,,61017.0,5751.315207237328
0,2,32,-1,bridge-vhost,1,16,read,177.37606108558688,242.0,274.0,169991.0,,
1,2,32,-1,bridge-vhost,1,16,update,175.01193473957906,240.0,273.0,170762.0,,
