,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-vhost,1,1,read,89.08577925731433,116.0,131.0,341248.0,,
1,2,4,-1,bridge-vhost,1,1,update,86.2728599293336,113.0,127.0,339907.0,,
2,2,4,-1,bridge-vhost,1,1,overall,,,,,61018.0,11163.181356321085
0,2,4,-1,bridge-vhost,1,2,read,95.01182816784792,117.0,132.0,321267.0,,
1,2,4,-1,bridge-vhost,1,2,update,91.20986464570858,114.0,128.0,320640.0,,
2,2,4,-1,bridge-vhost,1,2,overall,,,,,61021.0,10519.44412579276
0,2,4,-1,bridge-vhost,1,3,read,96.72500840186933,124.0,133.0,315406.0,,
1,2,4,-1,bridge-vhost,1,3,update,92.69120656343095,120.0,129.0,315201.0,,
2,2,4,-1,bridge-vhost,1,3,overall,,,,,61019.0,10334.600698143202
0,2,4,-1,bridge-vhost,1,4,read,96.44666180007142,122.0,134.0,316443.0,,
1,2,4,-1,bridge-vhost,1,4,update,92.87821293750217,118.0,130.0,316027.0,,
2,2,4,-1,bridge-vhost,1,4,overall,,,,,61018.0,10365.302042020387
