,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,vmux-emu,0,1,read,314.92533386236204,436.0,520.0,95773.0,,
1,2,16,-1,vmux-emu,0,1,update,313.06011771741527,436.0,516.0,95313.0,,
2,2,16,-1,vmux-emu,0,1,overall,,,,,61015.0,3131.7872654265343
0,2,16,-1,vmux-emu,0,2,read,321.7035843823341,446.0,534.0,93740.0,,
1,2,16,-1,vmux-emu,0,2,update,319.3918114276551,446.0,541.0,93545.0,,
2,2,16,-1,vmux-emu,0,2,overall,,,,,61018.0,3069.340194696647
0,2,16,-1,vmux-emu,0,3,read,320.22611353060813,439.0,508.0,93913.0,,
1,2,16,-1,vmux-emu,0,3,update,318.1930824700602,439.0,520.0,94022.0,,
2,2,16,-1,vmux-emu,0,3,overall,,,,,61021.0,3079.8413660870847
0,2,16,-1,vmux-emu,0,4,read,318.4581383035052,442.0,515.0,94430.0,,
1,2,16,-1,vmux-emu,0,4,update,317.5451933373623,443.0,519.0,94317.0,,
2,2,16,-1,vmux-emu,0,4,overall,,,,,61018.0,3093.3003376052966
0,2,16,-1,vmux-emu,0,5,read,326.4556204063986,448.0,516.0,92520.0,,
1,2,16,-1,vmux-emu,0,5,update,322.4578818557212,446.0,515.0,92751.0,,
2,2,16,-1,vmux-emu,0,5,overall,,,,,61019.0,3036.2837804618234
0,2,16,-1,vmux-emu,0,6,read,321.18241461375186,443.0,522.0,93282.0,,
1,2,16,-1,vmux-emu,0,6,update,318.93216122954465,442.0,522.0,94474.0,,
2,2,16,-1,vmux-emu,0,6,overall,,,,,61022.0,3076.8575267936153
0,2,16,-1,vmux-emu,0,7,read,312.2762672383583,426.0,507.0,97022.0,,
1,2,16,-1,vmux-emu,0,7,update,309.0590065332365,425.0,509.0,96430.0,,
2,2,16,-1,vmux-emu,0,7,overall,,,,,61018.0,3170.408731849618
0,2,16,-1,vmux-emu,0,8,read,320.83432848552053,443.0,524.0,93788.0,,
1,2,16,-1,vmux-emu,0,8,update,317.8527191135498,442.0,526.0,94038.0,,
2,2,16,-1,vmux-emu,0,8,overall,,,,,61023.0,3077.954213984891
0,2,16,-1,vmux-emu,0,9,read,322.2695997601559,443.0,499.0,93394.0,,
1,2,16,-1,vmux-emu,0,9,update,320.3358472829048,442.0,499.0,93611.0,,
2,2,16,-1,vmux-emu,0,9,overall,,,,,61022.0,3064.5504899872176
0,2,16,-1,vmux-emu,0,10,read,319.7571671629094,445.0,515.0,94040.0,,
1,2,16,-1,vmux-emu,0,10,update,317.49958599605105,445.0,518.0,94202.0,,
2,2,16,-1,vmux-emu,0,10,overall,,,,,61023.0,3084.771315733412
0,2,16,-1,vmux-emu,0,11,read,318.6968811123395,441.0,515.0,94072.0,,
1,2,16,-1,vmux-emu,0,11,update,316.7473424268439,441.0,514.0,94353.0,,
2,2,16,-1,vmux-emu,0,11,overall,,,,,61022.0,3087.820785946052
0,2,16,-1,vmux-emu,0,12,read,318.7190904784462,442.0,529.0,94995.0,,
1,2,16,-1,vmux-emu,0,12,update,316.29578064008336,440.0,522.0,94019.0,,
2,2,16,-1,vmux-emu,0,12,overall,,,,,61020.0,3097.5745657161588
0,2,16,-1,vmux-emu,0,13,read,331.0699579415586,462.0,563.0,90826.0,,
1,2,16,-1,vmux-emu,0,13,update,329.52754502285734,462.0,566.0,90343.0,,
2,2,16,-1,vmux-emu,0,13,overall,,,,,61023.0,2968.8641987447354
0,2,16,-1,vmux-emu,0,14,read,308.5456354730601,421.0,483.0,96975.0,,
1,2,16,-1,vmux-emu,0,14,update,306.18515199348235,419.0,484.0,98195.0,,
2,2,16,-1,vmux-emu,0,14,overall,,,,,61023.0,3198.302279468397
0,2,16,-1,vmux-emu,0,15,read,325.73991553180485,451.0,535.0,92816.0,,
1,2,16,-1,vmux-emu,0,15,update,322.5868383219293,450.0,533.0,92511.0,,
2,2,16,-1,vmux-emu,0,15,overall,,,,,61019.0,3037.201527393107
0,2,16,-1,vmux-emu,0,16,read,319.39633146677454,447.0,540.0,93934.0,,
1,2,16,-1,vmux-emu,0,16,update,318.0244779730074,447.0,547.0,94248.0,,
2,2,16,-1,vmux-emu,0,16,overall,,,,,61020.0,3083.939691904294
