,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge,1,1,read,110.00464190502338,126.0,138.0,276826.0,,
1,2,4,-1,bridge,1,1,update,106.33087591927051,122.0,134.0,276578.0,,
2,2,4,-1,bridge,1,1,overall,,,,,61019.0,9069.371835002212
0,2,4,-1,bridge,1,2,read,104.63921649983577,125.0,138.0,289215.0,,
1,2,4,-1,bridge,1,2,update,102.48442129837478,122.0,134.0,289562.0,,
2,2,4,-1,bridge,1,2,overall,,,,,61018.0,9485.348585663247
0,2,4,-1,bridge,1,3,read,107.96390136668705,127.0,142.0,282947.0,,
1,2,4,-1,bridge,1,3,update,103.71494803252078,123.0,140.0,282773.0,,
2,2,4,-1,bridge,1,3,overall,,,,,61019.0,9271.210606532391
0,2,4,-1,bridge,1,4,read,106.62382416469082,127.0,142.0,284266.0,,
1,2,4,-1,bridge,1,4,update,104.27924792556674,124.0,139.0,284174.0,,
2,2,4,-1,bridge,1,4,overall,,,,,61017.0,9316.092236589802
