,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-emu,1,1,read,226.18569388313227,289.0,363.0,131636.0,,
1,2,4,-1,vmux-emu,1,1,update,226.58791619761408,284.0,363.0,132359.0,,
2,2,4,-1,vmux-emu,1,1,overall,,,,,61021.0,4326.2975041379195
0,2,4,-1,vmux-emu,1,2,read,228.94133883855181,274.0,361.0,130785.0,,
1,2,4,-1,vmux-emu,1,2,update,228.7383344122463,271.0,358.0,131305.0,,
2,2,4,-1,vmux-emu,1,2,overall,,,,,61024.0,4294.867593078133
0,2,4,-1,vmux-emu,1,3,read,223.52955867617808,266.0,354.0,133734.0,,
1,2,4,-1,vmux-emu,1,3,update,224.66375017836893,266.0,355.0,133151.0,,
2,2,4,-1,vmux-emu,1,3,overall,,,,,61019.0,4373.801602779462
0,2,4,-1,vmux-emu,1,4,read,218.6818211816122,261.0,354.0,136373.0,,
1,2,4,-1,vmux-emu,1,4,update,221.7269297350082,263.0,364.0,135174.0,,
2,2,4,-1,vmux-emu,1,4,overall,,,,,61020.0,4450.131104555883
