,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge,1,1,read,114.06753863114034,130.0,144.0,267595.0,,
1,2,8,-1,bridge,1,1,update,109.37751861708075,125.0,139.0,268302.0,,
2,2,8,-1,bridge,1,1,overall,,,,,61023.0,8781.885518574963
0,2,8,-1,bridge,1,2,read,114.5364519611371,144.0,172.0,264005.0,,
1,2,8,-1,bridge,1,2,update,112.4739860914985,142.0,173.0,263436.0,,
2,2,8,-1,bridge,1,2,overall,,,,,61014.0,8644.589766283148
0,2,8,-1,bridge,1,3,read,106.5396482664763,125.0,136.0,284363.0,,
1,2,8,-1,bridge,1,3,update,104.10259756247692,123.0,134.0,284305.0,,
2,2,8,-1,bridge,1,3,overall,,,,,61020.0,9319.370698131761
0,2,8,-1,bridge,1,4,read,113.99162194639538,130.0,142.0,267962.0,,
1,2,8,-1,bridge,1,4,update,110.20712796577499,126.0,138.0,267173.0,,
2,2,8,-1,bridge,1,4,overall,,,,,61018.0,8770.117014651414
0,2,8,-1,bridge,1,5,read,105.85379450365176,125.0,138.0,288628.0,,
1,2,8,-1,bridge,1,5,update,102.06367473259749,121.0,134.0,286927.0,,
2,2,8,-1,bridge,1,5,overall,,,,,61017.0,9432.699083861875
0,2,8,-1,bridge,1,6,read,112.42394385902902,129.0,141.0,271602.0,,
1,2,8,-1,bridge,1,6,update,108.25731026497637,125.0,137.0,271194.0,,
2,2,8,-1,bridge,1,6,overall,,,,,61020.0,8895.378564405113
0,2,8,-1,bridge,1,7,read,106.51281617042596,127.0,145.0,283431.0,,
1,2,8,-1,bridge,1,7,update,104.24989188181891,125.0,146.0,284411.0,,
2,2,8,-1,bridge,1,7,overall,,,,,61014.0,9306.749270659193
0,2,8,-1,bridge,1,8,read,112.27981463964046,129.0,140.0,271687.0,,
1,2,8,-1,bridge,1,8,update,108.0559499985285,124.0,135.0,271832.0,,
2,2,8,-1,bridge,1,8,overall,,,,,61023.0,8906.78924340003
