,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-vhost,0,1,read,99.05059554668463,117.0,136.0,308624.0,,
1,2,4,-1,bridge-vhost,0,1,update,94.60187001819511,112.0,131.0,308874.0,,
2,2,4,-1,bridge-vhost,0,1,overall,,,,,61018.0,10119.931823396375
0,2,4,-1,bridge-vhost,0,2,read,91.91688838632433,118.0,132.0,330748.0,,
1,2,4,-1,bridge-vhost,0,2,update,88.78097099480526,114.0,128.0,330527.0,,
2,2,4,-1,bridge-vhost,0,2,overall,,,,,61019.0,10837.198249725496
0,2,4,-1,bridge-vhost,0,3,read,98.247024661305,122.0,135.0,310973.0,,
1,2,4,-1,bridge-vhost,0,3,update,94.07003789574003,117.0,130.0,310589.0,,
2,2,4,-1,bridge-vhost,0,3,overall,,,,,61018.0,10186.53512078403
0,2,4,-1,bridge-vhost,0,4,read,97.24135612019838,118.0,134.0,313748.0,,
1,2,4,-1,bridge-vhost,0,4,update,93.68581774252313,114.0,129.0,312898.0,,
2,2,4,-1,bridge-vhost,0,4,overall,,,,,61019.0,10269.686491092938
