,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge-e1000,1,1,read,195.28478686210988,283.0,316.0,155885.0,,
1,2,16,-1,bridge-e1000,1,1,update,189.46684650247062,280.0,312.0,156439.0,,
2,2,16,-1,bridge-e1000,1,1,overall,,,,,61024.0,5118.051914001048
0,2,16,-1,bridge-e1000,1,2,read,182.2330138085385,278.0,304.0,165767.0,,
1,2,16,-1,bridge-e1000,1,2,update,179.63474788600064,276.0,302.0,166036.0,,
2,2,16,-1,bridge-e1000,1,2,overall,,,,,61020.0,5437.6106194690265
0,2,16,-1,bridge-e1000,1,3,read,195.9476124811596,281.0,311.0,155915.0,,
1,2,16,-1,bridge-e1000,1,3,update,188.90293787844809,278.0,309.0,156065.0,,
2,2,16,-1,bridge-e1000,1,3,overall,,,,,61019.0,5112.833707533719
0,2,16,-1,bridge-e1000,1,4,read,198.1319052108052,283.0,310.0,153815.0,,
1,2,16,-1,bridge-e1000,1,4,update,192.88731374442213,279.0,305.0,153284.0,,
2,2,16,-1,bridge-e1000,1,4,overall,,,,,61021.0,5032.677275036463
0,2,16,-1,bridge-e1000,1,5,read,193.40464254438845,280.0,320.0,157586.0,,
1,2,16,-1,bridge-e1000,1,5,update,188.35235728848113,277.0,317.0,156960.0,,
2,2,16,-1,bridge-e1000,1,5,overall,,,,,61023.0,5154.548285072841
0,2,16,-1,bridge-e1000,1,6,read,191.29239298201404,279.0,310.0,158735.0,,
1,2,16,-1,bridge-e1000,1,6,update,185.43100299007895,276.0,306.0,159862.0,,
2,2,16,-1,bridge-e1000,1,6,overall,,,,,61021.0,5221.1042100260565
0,2,16,-1,bridge-e1000,1,7,read,190.52370448575343,280.0,308.0,159126.0,,
1,2,16,-1,bridge-e1000,1,7,update,185.96778644722647,278.0,305.0,159436.0,,
2,2,16,-1,bridge-e1000,1,7,overall,,,,,61016.0,5220.958437131244
0,2,16,-1,bridge-e1000,1,8,read,186.98233523739327,281.0,317.0,162810.0,,
1,2,16,-1,bridge-e1000,1,8,update,182.74226072576715,278.0,316.0,162063.0,,
2,2,16,-1,bridge-e1000,1,8,overall,,,,,61016.0,5324.390323849482
0,2,16,-1,bridge-e1000,1,9,read,188.69953578408104,279.0,303.0,162209.0,,
1,2,16,-1,bridge-e1000,1,9,update,182.86626591406406,276.0,299.0,160864.0,,
2,2,16,-1,bridge-e1000,1,9,overall,,,,,61019.0,5294.629541618185
0,2,16,-1,bridge-e1000,1,10,read,201.03206291591047,283.0,319.0,152076.0,,
1,2,16,-1,bridge-e1000,1,10,update,193.88692477221144,279.0,313.0,152005.0,,
2,2,16,-1,bridge-e1000,1,10,overall,,,,,61019.0,4983.382225208542
0,2,16,-1,bridge-e1000,1,11,read,190.11781636164554,281.0,309.0,159825.0,,
1,2,16,-1,bridge-e1000,1,11,update,185.97682274855376,279.0,306.0,159553.0,,
2,2,16,-1,bridge-e1000,1,11,overall,,,,,61016.0,5234.331978497444
0,2,16,-1,bridge-e1000,1,12,read,191.7581550399277,279.0,304.0,159288.0,,
1,2,16,-1,bridge-e1000,1,12,update,185.28160446941402,276.0,303.0,159305.0,,
2,2,16,-1,bridge-e1000,1,12,overall,,,,,61020.0,5221.1242215667
0,2,16,-1,bridge-e1000,1,13,read,191.39053829513747,279.0,303.0,159485.0,,
1,2,16,-1,bridge-e1000,1,13,update,185.60121559488567,276.0,300.0,158770.0,,
2,2,16,-1,bridge-e1000,1,13,overall,,,,,61021.0,5215.499582111077
0,2,16,-1,bridge-e1000,1,14,read,199.99059784850488,285.0,317.0,152731.0,,
1,2,16,-1,bridge-e1000,1,14,update,193.3411768566834,281.0,314.0,152355.0,,
2,2,16,-1,bridge-e1000,1,14,overall,,,,,61018.0,4999.934445573437
0,2,16,-1,bridge-e1000,1,15,read,186.64769136181985,280.0,307.0,162650.0,,
1,2,16,-1,bridge-e1000,1,15,update,182.94431987349355,278.0,305.0,161889.0,,
2,2,16,-1,bridge-e1000,1,15,overall,,,,,61019.0,5318.654845212147
0,2,16,-1,bridge-e1000,1,16,read,201.28506951547024,284.0,316.0,151549.0,,
1,2,16,-1,bridge-e1000,1,16,update,194.74095668024452,281.0,312.0,151963.0,,
2,2,16,-1,bridge-e1000,1,16,overall,,,,,61021.0,4973.894233132856
