,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge-vhost,1,1,read,115.37282122767103,160.0,191.0,263279.0,,
1,2,16,-1,bridge-vhost,1,1,update,112.04177287209832,156.0,188.0,263640.0,,
2,2,16,-1,bridge-vhost,1,1,overall,,,,,61010.0,8636.60055728569
0,2,16,-1,bridge-vhost,1,2,read,120.45566928139648,164.0,197.0,253436.0,,
1,2,16,-1,bridge-vhost,1,2,update,116.3239879579557,160.0,195.0,252781.0,,
2,2,16,-1,bridge-vhost,1,2,overall,,,,,61015.0,8296.59919691879
0,2,16,-1,bridge-vhost,1,3,read,120.7444911910606,161.0,187.0,252187.0,,
1,2,16,-1,bridge-vhost,1,3,update,116.23774226507241,156.0,182.0,253493.0,,
2,2,16,-1,bridge-vhost,1,3,overall,,,,,61013.0,8288.069755625851
0,2,16,-1,bridge-vhost,1,4,read,117.51315212963034,159.0,186.0,260186.0,,
1,2,16,-1,bridge-vhost,1,4,update,113.14108883185055,154.0,181.0,259085.0,,
2,2,16,-1,bridge-vhost,1,4,overall,,,,,61022.0,8509.57031890138
0,2,16,-1,bridge-vhost,1,5,read,114.21472069571236,158.0,186.0,265857.0,,
1,2,16,-1,bridge-vhost,1,5,update,110.96656860827302,153.0,182.0,265828.0,,
2,2,16,-1,bridge-vhost,1,5,overall,,,,,61015.0,8714.004752929608
0,2,16,-1,bridge-vhost,1,6,read,119.2558308266106,162.0,193.0,254981.0,,
1,2,16,-1,bridge-vhost,1,6,update,114.81698611154361,157.0,190.0,256904.0,,
2,2,16,-1,bridge-vhost,1,6,overall,,,,,61026.0,8387.982171533446
0,2,16,-1,bridge-vhost,1,7,read,114.06065657475821,158.0,186.0,266352.0,,
1,2,16,-1,bridge-vhost,1,7,update,110.52428130704843,153.0,181.0,266769.0,,
2,2,16,-1,bridge-vhost,1,7,overall,,,,,61016.0,8737.396748393863
0,2,16,-1,bridge-vhost,1,8,read,114.44345570269374,161.0,195.0,265208.0,,
1,2,16,-1,bridge-vhost,1,8,update,111.13711810133735,157.0,193.0,265450.0,,
2,2,16,-1,bridge-vhost,1,8,overall,,,,,61018.0,8696.745222721163
0,2,16,-1,bridge-vhost,1,9,read,112.88036348094326,158.0,189.0,269065.0,,
1,2,16,-1,bridge-vhost,1,9,update,109.91289074262008,155.0,186.0,269007.0,,
2,2,16,-1,bridge-vhost,1,9,overall,,,,,61010.0,8819.406654646778
0,2,16,-1,bridge-vhost,1,10,read,118.60802306883542,163.0,193.0,258704.0,,
1,2,16,-1,bridge-vhost,1,10,update,113.9678398648675,158.0,187.0,256933.0,,
2,2,16,-1,bridge-vhost,1,10,overall,,,,,61013.0,8451.264484618032
0,2,16,-1,bridge-vhost,1,11,read,143.53201135007657,204.0,264.0,212862.0,,
1,2,16,-1,bridge-vhost,1,11,update,139.47515250178648,200.0,258.0,211309.0,,
2,2,16,-1,bridge-vhost,1,11,overall,,,,,61023.0,6951.002081182505
0,2,16,-1,bridge-vhost,1,12,read,119.88468624517755,167.0,215.0,254020.0,,
1,2,16,-1,bridge-vhost,1,12,update,116.34482704241344,162.0,214.0,253646.0,,
2,2,16,-1,bridge-vhost,1,12,overall,,,,,61013.0,8320.620195696
0,2,16,-1,bridge-vhost,1,13,read,120.81582903907871,162.0,193.0,252081.0,,
1,2,16,-1,bridge-vhost,1,13,update,117.00727292937874,158.0,189.0,251893.0,,
2,2,16,-1,bridge-vhost,1,13,overall,,,,,61019.0,8259.296284763763
0,2,16,-1,bridge-vhost,1,14,read,111.72117794946814,153.0,178.0,272066.0,,
1,2,16,-1,bridge-vhost,1,14,update,109.20433257213267,150.0,175.0,271063.0,,
2,2,16,-1,bridge-vhost,1,14,overall,,,,,61016.0,8901.419299855776
0,2,16,-1,bridge-vhost,1,15,read,117.92324824727892,161.0,195.0,258170.0,,
1,2,16,-1,bridge-vhost,1,15,update,113.9472328924135,157.0,193.0,258248.0,,
2,2,16,-1,bridge-vhost,1,15,overall,,,,,61019.0,8463.232763565447
0,2,16,-1,bridge-vhost,1,16,read,121.71442232599652,168.0,206.0,250972.0,,
1,2,16,-1,bridge-vhost,1,16,update,117.23276848362656,163.0,203.0,249978.0,,
2,2,16,-1,bridge-vhost,1,16,overall,,,,,61022.0,8209.33433843532
