,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-dpdk-e810,1,1,read,609.6261457330598,257.0,2633.0,47786.0,,
1,2,4,-1,vmux-dpdk-e810,1,1,update,657.7667322422669,252.0,2657.0,47782.0,,
2,2,4,-1,vmux-dpdk-e810,1,1,overall,,,,,61079.0,1564.662158843465
0,2,4,-1,vmux-dpdk-e810,1,2,read,598.0069416976505,227.0,2313.0,50564.0,,
1,2,4,-1,vmux-dpdk-e810,1,2,update,601.6241658722593,225.0,2433.0,50352.0,,
2,2,4,-1,vmux-dpdk-e810,1,2,overall,,,,,61028.0,1653.6016254833846
0,2,4,-1,vmux-dpdk-e810,1,3,read,263.4985993659826,218.0,2045.0,113877.0,,
1,2,4,-1,vmux-dpdk-e810,1,3,update,264.8076530122165,214.0,2017.0,114517.0,,
2,2,4,-1,vmux-dpdk-e810,1,3,overall,,,,,61032.0,3742.2008126884257
0,2,4,-1,vmux-dpdk-e810,1,4,read,360.79223906879184,222.0,2221.0,77233.0,,
1,2,4,-1,vmux-dpdk-e810,1,4,update,422.9467858442031,218.0,2255.0,76972.0,,
2,2,4,-1,vmux-dpdk-e810,1,4,overall,,,,,61025.0,2526.915198689062
