,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-e1000,0,1,read,170.37744362579687,260.0,311.0,179293.0,,
1,2,4,-1,bridge-e1000,0,1,update,163.87928069325943,255.0,310.0,179673.0,,
2,2,4,-1,bridge-e1000,0,1,overall,,,,,61026.0,5882.1813653197
0,2,4,-1,bridge-e1000,0,2,read,177.4315894214952,262.0,307.0,173862.0,,
1,2,4,-1,bridge-e1000,0,2,update,168.52216066481995,258.0,309.0,173280.0,,
2,2,4,-1,bridge-e1000,0,2,overall,,,,,61015.0,5689.453413095141
0,2,4,-1,bridge-e1000,0,3,read,170.48951759725682,265.0,315.0,179062.0,,
1,2,4,-1,bridge-e1000,0,3,update,163.77573734311255,260.0,309.0,179428.0,,
2,2,4,-1,bridge-e1000,0,3,overall,,,,,61022.0,5874.766477663793
0,2,4,-1,bridge-e1000,0,4,read,171.90425861728812,260.0,308.0,177405.0,,
1,2,4,-1,bridge-e1000,0,4,update,165.96003696524366,255.0,317.0,177464.0,,
2,2,4,-1,bridge-e1000,0,4,overall,,,,,61019.0,5815.713138530622
