,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-med,1,1,read,96.2628072637782,114.0,159.0,312069.0,,
1,2,4,-1,vmux-med,1,1,update,95.35272242650011,113.0,161.0,311395.0,,
2,2,4,-1,vmux-med,1,1,overall,,,,,61018.0,10217.706250614572
0,2,4,-1,vmux-med,1,2,read,100.32753860826209,119.0,159.0,298835.0,,
1,2,4,-1,vmux-med,1,2,update,99.01425160722384,118.0,159.0,299896.0,,
2,2,4,-1,vmux-med,1,2,overall,,,,,61020.0,9812.04523107178
0,2,4,-1,vmux-med,1,3,read,95.13074987450197,113.0,152.0,314746.0,,
1,2,4,-1,vmux-med,1,3,update,94.2205097318202,113.0,152.0,315460.0,,
2,2,4,-1,vmux-med,1,3,overall,,,,,61016.0,10328.536777238756
0,2,4,-1,vmux-med,1,4,read,98.53178166117607,125.0,169.0,302942.0,,
1,2,4,-1,vmux-med,1,4,update,98.07791229645417,123.0,170.0,304047.0,,
2,2,4,-1,vmux-med,1,4,overall,,,,,61018.0,9947.703956209643
