,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,vmux-med,1,1,read,99.77759679944799,118.0,157.0,301448.0,,
1,2,8,-1,vmux-med,1,1,update,98.21131275665651,117.0,154.0,301960.0,,
2,2,8,-1,vmux-med,1,1,overall,,,,,61016.0,9889.340500852235
0,2,8,-1,vmux-med,1,2,read,99.1306362836843,118.0,156.0,303591.0,,
1,2,8,-1,vmux-med,1,2,update,97.59407169813807,117.0,155.0,303662.0,,
2,2,8,-1,vmux-med,1,2,overall,,,,,61016.0,9952.356758882916
0,2,8,-1,vmux-med,1,3,read,99.36856105848605,118.0,159.0,302243.0,,
1,2,8,-1,vmux-med,1,3,update,98.14788059523849,117.0,158.0,302467.0,,
2,2,8,-1,vmux-med,1,3,overall,,,,,61015.0,9910.841596328772
0,2,8,-1,vmux-med,1,4,read,100.08641416795844,118.0,157.0,300622.0,,
1,2,8,-1,vmux-med,1,4,update,98.40275558773803,117.0,155.0,301061.0,,
2,2,8,-1,vmux-med,1,4,overall,,,,,61017.0,9860.90761591032
0,2,8,-1,vmux-med,1,5,read,102.80045501072914,122.0,162.0,294059.0,,
1,2,8,-1,vmux-med,1,5,update,100.40863905928732,120.0,160.0,294245.0,,
2,2,8,-1,vmux-med,1,5,overall,,,,,61015.0,9641.956895845284
0,2,8,-1,vmux-med,1,6,read,100.7497354213833,119.0,159.0,298588.0,,
1,2,8,-1,vmux-med,1,6,update,99.17656135981737,118.0,158.0,298746.0,,
2,2,8,-1,vmux-med,1,6,overall,,,,,61018.0,9789.471959094039
0,2,8,-1,vmux-med,1,7,read,100.1161115811775,121.0,161.0,300194.0,,
1,2,8,-1,vmux-med,1,7,update,98.60637673275373,119.0,159.0,301471.0,,
2,2,8,-1,vmux-med,1,7,overall,,,,,61019.0,9860.289418050115
0,2,8,-1,vmux-med,1,8,read,99.93536338796908,121.0,160.0,301207.0,,
1,2,8,-1,vmux-med,1,8,update,98.26363627319965,119.0,158.0,301567.0,,
2,2,8,-1,vmux-med,1,8,overall,,,,,61014.0,9879.273609335562
