,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-e1000,1,1,read,178.30449021603098,271.0,302.0,170994.0,,
1,2,8,-1,bridge-e1000,1,1,update,171.5248686606587,267.0,299.0,171883.0,,
2,2,8,-1,bridge-e1000,1,1,overall,,,,,61020.0,5619.092100950508
0,2,8,-1,bridge-e1000,1,2,read,166.4772256334673,261.0,288.0,183869.0,,
1,2,8,-1,bridge-e1000,1,2,update,159.75530922520497,255.0,283.0,183313.0,,
2,2,8,-1,bridge-e1000,1,2,overall,,,,,61014.0,6017.995869800374
0,2,8,-1,bridge-e1000,1,3,read,184.96459399794276,272.0,339.0,166243.0,,
1,2,8,-1,bridge-e1000,1,3,update,175.8949442365743,265.0,339.0,165969.0,,
2,2,8,-1,bridge-e1000,1,3,overall,,,,,61017.0,5444.581018404707
0,2,8,-1,bridge-e1000,1,4,read,178.70529762737146,266.0,353.0,171624.0,,
1,2,8,-1,bridge-e1000,1,4,update,171.14831384352328,260.0,357.0,170773.0,,
2,2,8,-1,bridge-e1000,1,4,overall,,,,,61018.0,5611.40974794323
0,2,8,-1,bridge-e1000,1,5,read,185.20978348326366,274.0,330.0,165299.0,,
1,2,8,-1,bridge-e1000,1,5,update,177.80679707400304,270.0,328.0,165277.0,,
2,2,8,-1,bridge-e1000,1,5,overall,,,,,61020.0,5417.502458210422
0,2,8,-1,bridge-e1000,1,6,read,174.19161632532783,264.0,312.0,176462.0,,
1,2,8,-1,bridge-e1000,1,6,update,165.9655358716979,258.0,307.0,175835.0,,
2,2,8,-1,bridge-e1000,1,6,overall,,,,,61018.0,5773.656953685798
0,2,8,-1,bridge-e1000,1,7,read,178.32312243756988,270.0,319.0,171712.0,,
1,2,8,-1,bridge-e1000,1,7,update,171.4878514303111,265.0,318.0,170802.0,,
2,2,8,-1,bridge-e1000,1,7,overall,,,,,61020.0,5613.143231727303
0,2,8,-1,bridge-e1000,1,8,read,163.9998013017421,260.0,283.0,186212.0,,
1,2,8,-1,bridge-e1000,1,8,update,158.2937414614731,255.0,279.0,185922.0,,
2,2,8,-1,bridge-e1000,1,8,overall,,,,,61020.0,6098.557849885284
