,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,16,-1,bridge,1,1,read,119.5300375370639,149.0,170.0,253616.0,,
1,2,16,-1,bridge,1,1,update,116.09847011156829,145.0,166.0,254463.0,,
2,2,16,-1,bridge,1,1,overall,,,,,61015.0,8327.11628288126
0,2,16,-1,bridge,1,2,read,126.09055619978123,157.0,193.0,243186.0,,
1,2,16,-1,bridge,1,2,update,121.54654963153818,153.0,191.0,241409.0,,
2,2,16,-1,bridge,1,2,overall,,,,,61019.0,7941.706681525427
0,2,16,-1,bridge,1,3,read,126.08470359733042,153.0,174.0,241985.0,,
1,2,16,-1,bridge,1,3,update,121.4661241023145,149.0,170.0,242429.0,,
2,2,16,-1,bridge,1,3,overall,,,,,61015.0,7939.260837498976
0,2,16,-1,bridge,1,4,read,126.60743492258929,161.0,211.0,240406.0,,
1,2,16,-1,bridge,1,4,update,122.38508446882386,157.0,209.0,239911.0,,
2,2,16,-1,bridge,1,4,overall,,,,,61019.0,7871.597371310575
0,2,16,-1,bridge,1,5,read,121.36659001261597,153.0,191.0,250476.0,,
1,2,16,-1,bridge,1,5,update,118.18444585241444,150.0,189.0,249374.0,,
2,2,16,-1,bridge,1,5,overall,,,,,61018.0,8191.845029335606
0,2,16,-1,bridge,1,6,read,124.15321747299201,156.0,197.0,244835.0,,
1,2,16,-1,bridge,1,6,update,120.904497009378,153.0,199.0,243762.0,,
2,2,16,-1,bridge,1,6,overall,,,,,61016.0,8007.686508456798
0,2,16,-1,bridge,1,7,read,117.10158807550324,146.0,180.0,258426.0,,
1,2,16,-1,bridge,1,7,update,114.53296628996426,144.0,179.0,258825.0,,
2,2,16,-1,bridge,1,7,overall,,,,,61019.0,8476.884249168292
0,2,16,-1,bridge,1,8,read,126.93359681812865,156.0,194.0,239356.0,,
1,2,16,-1,bridge,1,8,update,122.9604615179849,152.0,190.0,240424.0,,
2,2,16,-1,bridge,1,8,overall,,,,,61016.0,7863.183427297758
0,2,16,-1,bridge,1,9,read,120.74831968594484,147.0,168.0,252185.0,,
1,2,16,-1,bridge,1,9,update,116.94473200272674,143.0,166.0,252316.0,,
2,2,16,-1,bridge,1,9,overall,,,,,61020.0,8267.79744346116
0,2,16,-1,bridge,1,10,read,120.63605813328273,146.0,164.0,252936.0,,
1,2,16,-1,bridge,1,10,update,115.68932477805824,141.0,159.0,254346.0,,
2,2,16,-1,bridge,1,10,overall,,,,,61019.0,8313.508907061734
0,2,16,-1,bridge,1,11,read,122.08860947876067,153.0,172.0,248619.0,,
1,2,16,-1,bridge,1,11,update,118.4813007934696,150.0,170.0,249663.0,,
2,2,16,-1,bridge,1,11,overall,,,,,61010.0,8167.218488772332
0,2,16,-1,bridge,1,12,read,124.94707855482332,155.0,189.0,244759.0,,
1,2,16,-1,bridge,1,12,update,120.02291588234331,151.0,185.0,244372.0,,
2,2,16,-1,bridge,1,12,overall,,,,,61019.0,8016.0441829594065
0,2,16,-1,bridge,1,13,read,123.70858531207251,152.0,176.0,244895.0,,
1,2,16,-1,bridge,1,13,update,120.53834656095401,150.0,173.0,246202.0,,
2,2,16,-1,bridge,1,13,overall,,,,,61017.0,8048.527459560451
0,2,16,-1,bridge,1,14,read,119.10348343378809,148.0,170.0,255007.0,,
1,2,16,-1,bridge,1,14,update,115.89779350051377,144.0,166.0,254974.0,,
2,2,16,-1,bridge,1,14,overall,,,,,61018.0,8357.878003212167
0,2,16,-1,bridge,1,15,read,128.35682802740277,161.0,196.0,238224.0,,
1,2,16,-1,bridge,1,15,update,124.27422681283757,157.0,194.0,236618.0,,
2,2,16,-1,bridge,1,15,overall,,,,,61020.0,7781.743690593248
0,2,16,-1,bridge,1,16,read,122.32367196238079,148.0,169.0,249447.0,,
1,2,16,-1,bridge,1,16,update,118.05704745068329,144.0,165.0,249459.0,,
2,2,16,-1,bridge,1,16,overall,,,,,61019.0,8176.240187482587
