,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge-vhost,0,1,read,99.15384214622266,125.0,137.0,307107.0,,
1,2,8,-1,bridge-vhost,0,1,update,95.12550720582063,121.0,132.0,307321.0,,
2,2,8,-1,bridge-vhost,0,1,overall,,,,,61018.0,10069.618801009537
0,2,8,-1,bridge-vhost,0,2,read,99.07835709365943,124.0,137.0,307796.0,,
1,2,8,-1,bridge-vhost,0,2,update,94.95204156808526,119.0,131.0,308121.0,,
2,2,8,-1,bridge-vhost,0,2,overall,,,,,61016.0,10094.352301035793
0,2,8,-1,bridge-vhost,0,3,read,96.68071223215846,127.0,145.0,314785.0,,
1,2,8,-1,bridge-vhost,0,3,update,93.40139007065078,123.0,142.0,313797.0,,
2,2,8,-1,bridge-vhost,0,3,overall,,,,,61015.0,10302.089650086044
0,2,8,-1,bridge-vhost,0,4,read,100.43042331266118,125.0,138.0,303629.0,,
1,2,8,-1,bridge-vhost,0,4,update,96.77324735722414,122.0,134.0,303185.0,,
2,2,8,-1,bridge-vhost,0,4,overall,,,,,61015.0,9945.324920101615
0,2,8,-1,bridge-vhost,0,5,read,100.2716129032258,126.0,147.0,303800.0,,
1,2,8,-1,bridge-vhost,0,5,update,96.52300203133115,122.0,146.0,304234.0,,
2,2,8,-1,bridge-vhost,0,5,overall,,,,,61020.0,9964.503441494591
0,2,8,-1,bridge-vhost,0,6,read,95.69288928322455,127.0,146.0,315580.0,,
1,2,8,-1,bridge-vhost,0,6,update,93.23754946708306,124.0,144.0,316372.0,,
2,2,8,-1,bridge-vhost,0,6,overall,,,,,61015.0,10357.321970007375
0,2,8,-1,bridge-vhost,0,7,read,90.50460664709702,122.0,137.0,334191.0,,
1,2,8,-1,bridge-vhost,0,7,update,88.27035385500575,120.0,134.0,333696.0,,
2,2,8,-1,bridge-vhost,0,7,overall,,,,,61018.0,10945.737323412763
0,2,8,-1,bridge-vhost,0,8,read,99.46830283924065,125.0,139.0,305469.0,,
1,2,8,-1,bridge-vhost,0,8,update,96.4126420268178,122.0,134.0,304872.0,,
2,2,8,-1,bridge-vhost,0,8,overall,,,,,61016.0,10002.966435033433
