,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge,0,1,read,116.05844375710954,135.0,155.0,262851.0,,
1,2,8,-1,bridge,0,1,update,111.48890579241623,130.0,151.0,262930.0,,
2,2,8,-1,bridge,0,1,overall,,,,,61017.0,8616.959208089549
0,2,8,-1,bridge,0,2,read,117.20620319866876,145.0,182.0,259608.0,,
1,2,8,-1,bridge,0,2,update,113.52771343449254,142.0,186.0,259459.0,,
2,2,8,-1,bridge,0,2,overall,,,,,61019.0,8506.645471082778
0,2,8,-1,bridge,0,3,read,121.05116116501769,140.0,160.0,251773.0,,
1,2,8,-1,bridge,0,3,update,116.97943209690051,136.0,156.0,251557.0,,
2,2,8,-1,bridge,0,3,overall,,,,,61019.0,8248.742195054
0,2,8,-1,bridge,0,4,read,119.42521139882929,136.0,152.0,254377.0,,
1,2,8,-1,bridge,0,4,update,115.8106178618676,132.0,150.0,255494.0,,
2,2,8,-1,bridge,0,4,overall,,,,,61016.0,8356.349154320178
0,2,8,-1,bridge,0,5,read,117.61035887338082,135.0,152.0,259005.0,,
1,2,8,-1,bridge,0,5,update,114.09809706845681,131.0,150.0,258601.0,,
2,2,8,-1,bridge,0,5,overall,,,,,61019.0,8482.702109179108
0,2,8,-1,bridge,0,6,read,112.42856932180581,132.0,150.0,271235.0,,
1,2,8,-1,bridge,0,6,update,108.16813017480996,128.0,146.0,271266.0,,
2,2,8,-1,bridge,0,6,overall,,,,,61024.0,8889.961326691138
0,2,8,-1,bridge,0,7,read,114.17151568141219,136.0,152.0,265346.0,,
1,2,8,-1,bridge,0,7,update,111.49520130425124,133.0,150.0,265593.0,,
2,2,8,-1,bridge,0,7,overall,,,,,61021.0,8700.922633191853
0,2,8,-1,bridge,0,8,read,111.4693853631379,131.0,145.0,273023.0,,
1,2,8,-1,bridge,0,8,update,107.95431816348825,127.0,141.0,272778.0,,
2,2,8,-1,bridge,0,8,overall,,,,,61010.0,8946.090804786101
