,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,bridge-e1000,1,1,read,171.25028607152626,258.0,291.0,179151.0,,
1,2,4,-1,bridge-e1000,1,1,update,163.39329819781594,253.0,286.0,179116.0,,
2,2,4,-1,bridge-e1000,1,1,overall,,,,,61018.0,5871.496935330558
0,2,4,-1,bridge-e1000,1,2,read,170.0323192025462,256.0,284.0,180976.0,,
1,2,4,-1,bridge-e1000,1,2,update,161.76233913596988,252.0,277.0,180665.0,,
2,2,4,-1,bridge-e1000,1,2,overall,,,,,61019.0,5926.694963863714
0,2,4,-1,bridge-e1000,1,3,read,177.7413043352718,261.0,333.0,173161.0,,
1,2,4,-1,bridge-e1000,1,3,update,168.52213868486496,253.0,326.0,172910.0,,
2,2,4,-1,bridge-e1000,1,3,overall,,,,,61020.0,5671.435594886922
0,2,4,-1,bridge-e1000,1,4,read,185.37290907029342,268.0,337.0,167569.0,,
1,2,4,-1,bridge-e1000,1,4,update,172.41222674533293,261.0,328.0,167289.0,,
2,2,4,-1,bridge-e1000,1,4,overall,,,,,61021.0,5487.586240802347
