,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-vhost,0,1,read,180.2289027028312,244.0,280.0,168268.0,,
1,2,32,-1,bridge-vhost,0,1,update,176.9328167990757,242.0,277.0,167914.0,,
2,2,32,-1,bridge-vhost,0,1,overall,,,,,61023.0,5509.103125051211
0,2,32,-1,bridge-vhost,0,2,read,174.1098136745853,227.0,273.0,174104.0,,
1,2,32,-1,bridge-vhost,0,2,update,171.1389713811218,225.0,269.0,173417.0,,
2,2,32,-1,bridge-vhost,0,2,overall,,,,,61018.0,5695.384968369989
0,2,32,-1,bridge-vhost,0,3,read,165.47157557815623,216.0,256.0,183082.0,,
1,2,32,-1,bridge-vhost,0,3,update,163.20797473568584,214.0,253.0,182075.0,,
2,2,32,-1,bridge-vhost,0,3,overall,,,,,61017.0,5984.512512906239
0,2,32,-1,bridge-vhost,0,4,read,178.8770921616439,241.0,273.0,168964.0,,
1,2,32,-1,bridge-vhost,0,4,update,176.00228093854432,239.0,270.0,169667.0,,
2,2,32,-1,bridge-vhost,0,4,overall,,,,,61019.0,5549.599305134467
0,2,32,-1,bridge-vhost,0,5,read,171.6605029123455,220.0,257.0,175975.0,,
1,2,32,-1,bridge-vhost,0,5,update,168.54256650751307,218.0,255.0,176559.0,,
2,2,32,-1,bridge-vhost,0,5,overall,,,,,61019.0,5777.446369163703
0,2,32,-1,bridge-vhost,0,6,read,218.84263365449897,301.0,361.0,138454.0,,
1,2,32,-1,bridge-vhost,0,6,update,216.44231270452636,298.0,360.0,138124.0,,
2,2,32,-1,bridge-vhost,0,6,overall,,,,,61020.0,4532.579482137005
0,2,32,-1,bridge-vhost,0,7,read,186.02704375915607,253.0,300.0,163143.0,,
1,2,32,-1,bridge-vhost,0,7,update,181.999577154063,248.0,296.0,163180.0,,
2,2,32,-1,bridge-vhost,0,7,overall,,,,,61016.0,5348.154582404615
0,2,32,-1,bridge-vhost,0,8,read,179.90391927029103,248.0,296.0,168067.0,,
1,2,32,-1,bridge-vhost,0,8,update,177.21801153594578,245.0,292.0,168170.0,,
2,2,32,-1,bridge-vhost,0,8,overall,,,,,61023.0,5510.004424561231
0,2,32,-1,bridge-vhost,0,9,read,176.13469520254134,224.0,251.0,172508.0,,
1,2,32,-1,bridge-vhost,0,9,update,172.33611897851907,220.0,249.0,171594.0,,
2,2,32,-1,bridge-vhost,0,9,overall,,,,,61016.0,5639.537170578209
0,2,32,-1,bridge-vhost,0,10,read,174.58918790876106,234.0,287.0,173084.0,,
1,2,32,-1,bridge-vhost,0,10,update,172.25897145760206,232.0,284.0,173216.0,,
2,2,32,-1,bridge-vhost,0,10,overall,,,,,61024.0,5674.816465652858
0,2,32,-1,bridge-vhost,0,11,read,170.0483745021263,216.0,239.0,178007.0,,
1,2,32,-1,bridge-vhost,0,11,update,167.076162048826,213.0,236.0,177897.0,,
