,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,32,-1,bridge-e1000,1,1,read,239.77985241502682,315.0,434.0,125216.0,,
1,2,32,-1,bridge-e1000,1,1,update,236.9902241391613,313.0,437.0,126127.0,,
2,2,32,-1,bridge-e1000,1,1,overall,,,,,61017.0,4119.22906730911
0,2,32,-1,bridge-e1000,1,2,read,236.00535171199775,309.0,385.0,127249.0,,
1,2,32,-1,bridge-e1000,1,2,update,234.69794337418358,309.0,397.0,127539.0,,
2,2,32,-1,bridge-e1000,1,2,overall,,,,,61017.0,4175.688742481603
0,2,32,-1,bridge-e1000,1,3,read,239.10439857086146,322.0,470.0,125950.0,,
1,2,32,-1,bridge-e1000,1,3,update,236.57190083955,320.0,484.0,126139.0,,
2,2,32,-1,bridge-e1000,1,3,overall,,,,,61020.0,4131.252048508686
0,2,32,-1,bridge-e1000,1,4,read,249.27323281640489,331.0,479.0,120842.0,,
1,2,32,-1,bridge-e1000,1,4,update,245.57176579342678,330.0,482.0,121158.0,,
2,2,32,-1,bridge-e1000,1,4,overall,,,,,61023.0,3965.717844091572
0,2,32,-1,bridge-e1000,1,5,read,234.49721953200662,314.0,424.0,128036.0,,
1,2,32,-1,bridge-e1000,1,5,update,233.84065449378997,313.0,433.0,128099.0,,
2,2,32,-1,bridge-e1000,1,5,overall,,,,,61016.0,4197.833355185525
0,2,32,-1,bridge-e1000,1,6,read,244.00415766782336,317.0,421.0,123627.0,,
1,2,32,-1,bridge-e1000,1,6,update,241.7184268203588,316.0,430.0,123190.0,,
2,2,32,-1,bridge-e1000,1,6,overall,,,,,61014.0,4045.251909397843
0,2,32,-1,bridge-e1000,1,7,read,245.6286696554709,328.0,464.0,122457.0,,
1,2,32,-1,bridge-e1000,1,7,update,242.97538163748303,327.0,477.0,122957.0,,
2,2,32,-1,bridge-e1000,1,7,overall,,,,,61019.0,4021.927596322457
0,2,32,-1,bridge-e1000,1,8,read,234.6022879330482,307.0,413.0,129287.0,,
1,2,32,-1,bridge-e1000,1,8,update,231.2761454726927,306.0,423.0,128244.0,,
2,2,32,-1,bridge-e1000,1,8,overall,,,,,61022.0,4220.297597587755
0,2,32,-1,bridge-e1000,1,9,read,229.28847776992038,307.0,398.0,131511.0,,
1,2,32,-1,bridge-e1000,1,9,update,227.02792964288435,306.0,404.0,131330.0,,
2,2,32,-1,bridge-e1000,1,9,overall,,,,,61020.0,4307.456571615864
0,2,32,-1,bridge-e1000,1,10,read,224.68465923949998,304.0,348.0,133833.0,,
1,2,32,-1,bridge-e1000,1,10,update,223.11944502399334,302.0,351.0,134204.0,,
2,2,32,-1,bridge-e1000,1,10,overall,,,,,61022.0,4392.4650126184
0,2,32,-1,bridge-e1000,1,11,read,226.36858040087748,304.0,393.0,133108.0,,
1,2,32,-1,bridge-e1000,1,11,update,224.49984580089512,302.0,402.0,132945.0,,
2,2,32,-1,bridge-e1000,1,11,overall,,,,,61021.0,4360.023598433326
0,2,32,-1,bridge-e1000,1,12,read,234.63513817992526,308.0,415.0,128709.0,,
1,2,32,-1,bridge-e1000,1,12,update,230.45719090500472,307.0,414.0,129038.0,,
2,2,32,-1,bridge-e1000,1,12,overall,,,,,61021.0,4223.906523983546
0,2,32,-1,bridge-e1000,1,13,read,239.7724746129317,314.0,383.0,125753.0,,
1,2,32,-1,bridge-e1000,1,13,update,237.69785472636815,313.0,391.0,125625.0,,
2,2,32,-1,bridge-e1000,1,13,overall,,,,,61017.0,4119.8026779422125
0,2,32,-1,bridge-e1000,1,14,read,233.13684462385095,306.0,405.0,129563.0,,
1,2,32,-1,bridge-e1000,1,14,update,231.19915852882272,305.0,420.0,128822.0,,
2,2,32,-1,bridge-e1000,1,14,overall,,,,,61017.0,4234.639526689283
0,2,32,-1,bridge-e1000,1,15,read,232.57863616311556,310.0,392.0,129209.0,,
1,2,32,-1,bridge-e1000,1,15,update,230.31664688747438,309.0,403.0,129766.0,,
2,2,32,-1,bridge-e1000,1,15,overall,,,,,61016.0,4244.378523665923
0,2,32,-1,bridge-e1000,1,16,read,238.83266866068462,309.0,398.0,126378.0,,
1,2,32,-1,bridge-e1000,1,16,update,236.6170799771675,308.0,409.0,126136.0,,
2,2,32,-1,bridge-e1000,1,16,overall,,,,,61018.0,4138.352617260481
0,2,32,-1,bridge-e1000,1,17,read,234.98747073783431,311.0,370.0,128579.0,,
1,2,32,-1,bridge-e1000,1,17,update,231.8877419053258,309.0,366.0,128356.0,,
2,2,32,-1,bridge-e1000,1,17,overall,,,,,61016.0,4210.9446702504265
0,2,32,-1,bridge-e1000,1,18,read,246.92056335257084,318.0,390.0,121984.0,,
1,2,32,-1,bridge-e1000,1,18,update,245.00218967327123,317.0,404.0,121936.0,,
2,2,32,-1,bridge-e1000,1,18,overall,,,,,61011.0,3997.9675796167903
0,2,32,-1,bridge-e1000,1,19,read,233.02388962359728,307.0,370.0,129303.0,,
1,2,32,-1,bridge-e1000,1,19,update,229.4810440742562,305.0,370.0,130144.0,,
2,2,32,-1,bridge-e1000,1,19,overall,,,,,61018.0,4251.9748271002
0,2,32,-1,bridge-e1000,1,20,read,229.58796717631355,306.0,353.0,131856.0,,
1,2,32,-1,bridge-e1000,1,20,update,227.25404901601271,305.0,353.0,130896.0,,
2,2,32,-1,bridge-e1000,1,20,overall,,,,,61015.0,4306.350897320331
0,2,32,-1,bridge-e1000,1,21,read,236.9050655747992,312.0,419.0,127488.0,,
1,2,32,-1,bridge-e1000,1,21,update,234.14525297794552,311.0,428.0,127185.0,,
2,2,32,-1,bridge-e1000,1,21,overall,,,,,61019.0,4173.667218407381
0,2,32,-1,bridge-e1000,1,22,read,230.7779543926148,307.0,372.0,130856.0,,
1,2,32,-1,bridge-e1000,1,22,update,227.7035632359688,305.0,373.0,130780.0,,
2,2,32,-1,bridge-e1000,1,22,overall,,,,,61012.0,4288.271159771848
0,2,32,-1,bridge-e1000,1,23,read,234.15603610907561,310.0,362.0,128278.0,,
1,2,32,-1,bridge-e1000,1,23,update,231.38973385503428,308.0,366.0,129065.0,,
2,2,32,-1,bridge-e1000,1,23,overall,,,,,61022.0,4217.216741503064
0,2,32,-1,bridge-e1000,1,24,read,241.58950171655917,323.0,448.0,124668.0,,
1,2,32,-1,bridge-e1000,1,24,update,238.1483127888443,322.0,454.0,124851.0,,
2,2,32,-1,bridge-e1000,1,24,overall,,,,,61012.0,4089.6708844161803
0,2,32,-1,bridge-e1000,1,25,read,229.84817216083766,306.0,355.0,131412.0,,
1,2,32,-1,bridge-e1000,1,25,update,228.35100204311195,305.0,357.0,130683.0,,
2,2,32,-1,bridge-e1000,1,25,overall,,,,,61009.0,4296.005507384157
0,2,32,-1,bridge-e1000,1,26,read,240.77212615256994,314.0,390.0,125372.0,,
1,2,32,-1,bridge-e1000,1,26,update,237.55346258617521,312.0,391.0,125181.0,,
2,2,32,-1,bridge-e1000,1,26,overall,,,,,61019.0,4106.147265605795
0,2,32,-1,bridge-e1000,1,27,read,223.2237584231306,304.0,368.0,134748.0,,
1,2,32,-1,bridge-e1000,1,27,update,221.30058013052937,303.0,371.0,135142.0,,
2,2,32,-1,bridge-e1000,1,27,overall,,,,,61012.0,4423.55602176621
0,2,32,-1,bridge-e1000,1,28,read,234.9613976008318,312.0,384.0,128878.0,,
1,2,32,-1,bridge-e1000,1,28,update,230.98280991993022,311.0,383.0,128388.0,,
2,2,32,-1,bridge-e1000,1,28,overall,,,,,61021.0,4216.023991740548
0,2,32,-1,bridge-e1000,1,29,read,233.29978024708615,310.0,360.0,128781.0,,
1,2,32,-1,bridge-e1000,1,29,update,231.3075283268068,310.0,364.0,129471.0,,
2,2,32,-1,bridge-e1000,1,29,overall,,,,,61016.0,4232.52917267602
0,2,32,-1,bridge-e1000,1,30,read,230.21330224209743,314.0,383.0,130369.0,,
1,2,32,-1,bridge-e1000,1,30,update,228.66722327698608,311.0,387.0,131151.0,,
2,2,32,-1,bridge-e1000,1,30,overall,,,,,61021.0,4285.737696858459
0,2,32,-1,bridge-e1000,1,31,read,227.93614445982647,305.0,361.0,132189.0,,
1,2,32,-1,bridge-e1000,1,31,update,224.6000150727259,304.0,365.0,132690.0,,
2,2,32,-1,bridge-e1000,1,31,overall,,,,,61022.0,4340.713185408541
0,2,32,-1,bridge-e1000,1,32,read,236.0945521029529,307.0,359.0,126893.0,,
1,2,32,-1,bridge-e1000,1,32,update,235.51244880150313,307.0,364.0,127201.0,,
2,2,32,-1,bridge-e1000,1,32,overall,,,,,61023.0,4163.9054127132395
