   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-e1000  software-tap  40000           0       1    1126309  1970426385  32.349641    0.018491
0            3       16  bridge-e1000  software-tap  40000           0       2     965494  1970426385  32.349641    0.015851
0            3       16  bridge-e1000  software-tap  40000           0       3     965457  1970426385  32.349641    0.015850
0            3       16  bridge-e1000  software-tap  40000           0       4     966238  1970426385  32.349641    0.015863
0            3       16  bridge-e1000  software-tap  40000           0       5     964956  1970426385  32.349641    0.015842
0            3       16  bridge-e1000  software-tap  40000           0       6     965471  1970426385  32.349641    0.015851
0            3       16  bridge-e1000  software-tap  40000           0       7     965916  1970426385  32.349641    0.015858
0            3       16  bridge-e1000  software-tap  40000           0       8     965110  1970426385  32.349641    0.015845
0            3       16  bridge-e1000  software-tap  40000           0       9     966418  1970426385  32.349641    0.015866
0            3       16  bridge-e1000  software-tap  40000           0      10     965405  1970426385  32.349641    0.015850
0            3       16  bridge-e1000  software-tap  40000           0      11     965218  1970426385  32.349641    0.015847
0            3       16  bridge-e1000  software-tap  40000           0      12     965171  1970426385  32.349641    0.015846
0            3       16  bridge-e1000  software-tap  40000           0      13     965893  1970426385  32.349641    0.015858
0            3       16  bridge-e1000  software-tap  40000           0      14     965800  1970426385  32.349641    0.015856
0            3       16  bridge-e1000  software-tap  40000           0      15     964930  1970426385  32.349641    0.015842
0            3       16  bridge-e1000  software-tap  40000           0      16     723922  1970426385  32.349641    0.011885
