   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-vhost  software-tap  40000           1       1    1044930  1942158289  31.886434    0.017156
0            3       16  bridge-vhost  software-tap  40000           1       2     894666  1942158289  31.886434    0.014689
0            3       16  bridge-vhost  software-tap  40000           1       3     894763  1942158289  31.886434    0.014690
0            3       16  bridge-vhost  software-tap  40000           1       4     895180  1942158289  31.886434    0.014697
0            3       16  bridge-vhost  software-tap  40000           1       5     894216  1942158289  31.886434    0.014681
0            3       16  bridge-vhost  software-tap  40000           1       6     894382  1942158289  31.886434    0.014684
0            3       16  bridge-vhost  software-tap  40000           1       7     895026  1942158289  31.886434    0.014695
0            3       16  bridge-vhost  software-tap  40000           1       8     894181  1942158289  31.886434    0.014681
0            3       16  bridge-vhost  software-tap  40000           1       9     895450  1942158289  31.886434    0.014702
0            3       16  bridge-vhost  software-tap  40000           1      10     894699  1942158289  31.886434    0.014689
0            3       16  bridge-vhost  software-tap  40000           1      11     894352  1942158289  31.886434    0.014684
0            3       16  bridge-vhost  software-tap  40000           1      12     894298  1942158289  31.886434    0.014683
0            3       16  bridge-vhost  software-tap  40000           1      13     894870  1942158289  31.886434    0.014692
0            3       16  bridge-vhost  software-tap  40000           1      14     894910  1942158289  31.886434    0.014693
0            3       16  bridge-vhost  software-tap  40000           1      15     893985  1942158289  31.886434    0.014677
0            3       16  bridge-vhost  software-tap  40000           1      16     670907  1942158289  31.886434    0.011015
