,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,4,-1,vmux-vdpdk,0,1,read,57.86005803378753,68.0,87.0,519008.0,,
1,2,4,-1,vmux-vdpdk,0,1,update,56.69000992551049,67.0,88.0,518865.0,,
2,2,4,-1,vmux-vdpdk,0,1,overall,,,,,61018.0,17009.292339965257
0,2,4,-1,vmux-vdpdk,0,2,read,58.59188725698934,68.0,87.0,516644.0,,
1,2,4,-1,vmux-vdpdk,0,2,update,56.50090069476627,66.0,86.0,515713.0,,
2,2,4,-1,vmux-vdpdk,0,2,overall,,,,,61021.0,16918.06099539503
0,2,4,-1,vmux-vdpdk,0,3,read,58.631039491620015,70.0,89.0,514261.0,,
1,2,4,-1,vmux-vdpdk,0,3,update,56.925830069016975,68.0,88.0,514656.0,,
2,2,4,-1,vmux-vdpdk,0,3,overall,,,,,61016.0,16863.06870329094
0,2,4,-1,vmux-vdpdk,0,4,read,61.68412501097143,74.0,107.0,489909.0,,
1,2,4,-1,vmux-vdpdk,0,4,update,59.7497825669755,72.0,104.0,489806.0,,
2,2,4,-1,vmux-vdpdk,0,4,overall,,,,,61024.0,16054.585081279496
