   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets    txMpps  rxMppsCalc
0            3       64  bridge-vhost  software-tap  40000           2       1     330019  2019422954  33.14929    0.005417
0            3       64  bridge-vhost  software-tap  40000           2       2     199580  2019422954  33.14929    0.003276
0            3       64  bridge-vhost  software-tap  40000           2       3     199275  2019422954  33.14929    0.003271
0            3       64  bridge-vhost  software-tap  40000           2       4     199624  2019422954  33.14929    0.003277
0            3       64  bridge-vhost  software-tap  40000           2       5     199176  2019422954  33.14929    0.003270
0            3       64  bridge-vhost  software-tap  40000           2       6     199235  2019422954  33.14929    0.003270
0            3       64  bridge-vhost  software-tap  40000           2       7     199414  2019422954  33.14929    0.003273
0            3       64  bridge-vhost  software-tap  40000           2       8     199161  2019422954  33.14929    0.003269
0            3       64  bridge-vhost  software-tap  40000           2       9     199602  2019422954  33.14929    0.003277
0            3       64  bridge-vhost  software-tap  40000           2      10     199050  2019422954  33.14929    0.003267
0            3       64  bridge-vhost  software-tap  40000           2      11     199176  2019422954  33.14929    0.003270
0            3       64  bridge-vhost  software-tap  40000           2      12     199080  2019422954  33.14929    0.003268
0            3       64  bridge-vhost  software-tap  40000           2      13     199426  2019422954  33.14929    0.003274
0            3       64  bridge-vhost  software-tap  40000           2      14     199355  2019422954  33.14929    0.003272
0            3       64  bridge-vhost  software-tap  40000           2      15     198994  2019422954  33.14929    0.003267
0            3       64  bridge-vhost  software-tap  40000           2      16     199133  2019422954  33.14929    0.003269
0            3       64  bridge-vhost  software-tap  40000           2      17     199158  2019422954  33.14929    0.003269
0            3       64  bridge-vhost  software-tap  40000           2      18     199561  2019422954  33.14929    0.003276
0            3       64  bridge-vhost  software-tap  40000           2      19     199067  2019422954  33.14929    0.003268
0            3       64  bridge-vhost  software-tap  40000           2      20     199248  2019422954  33.14929    0.003271
0            3       64  bridge-vhost  software-tap  40000           2      21     199506  2019422954  33.14929    0.003275
0            3       64  bridge-vhost  software-tap  40000           2      22     199126  2019422954  33.14929    0.003269
0            3       64  bridge-vhost  software-tap  40000           2      23     199333  2019422954  33.14929    0.003272
0            3       64  bridge-vhost  software-tap  40000           2      24     199178  2019422954  33.14929    0.003270
0            3       64  bridge-vhost  software-tap  40000           2      25     199136  2019422954  33.14929    0.003269
