,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,8,-1,bridge,0,1,read,113.76197902058675,132.0,150.0,267405.0,,
1,2,8,-1,bridge,0,1,update,110.70888035809347,128.0,147.0,266746.0,,
2,2,8,-1,bridge,0,1,overall,,,,,61016.0,8754.277566539924
0,2,8,-1,bridge,0,2,read,113.75976306625411,130.0,151.0,267923.0,,
1,2,8,-1,bridge,0,2,update,110.64247333987815,126.0,149.0,266878.0,,
2,2,8,-1,bridge,0,2,overall,,,,,61015.0,8765.074162091289
0,2,8,-1,bridge,0,3,read,103.85093559945635,122.0,134.0,291364.0,,
1,2,8,-1,bridge,0,3,update,101.79843845040946,119.0,131.0,290993.0,,
2,2,8,-1,bridge,0,3,overall,,,,,61015.0,9544.489060067197
0,2,8,-1,bridge,0,4,read,113.60201310651286,128.0,138.0,267348.0,,
1,2,8,-1,bridge,0,4,update,110.60007461294535,125.0,135.0,268050.0,,
2,2,8,-1,bridge,0,4,overall,,,,,61013.0,8775.14628030092
0,2,8,-1,bridge,0,5,read,112.55770903171619,128.0,142.0,269074.0,,
1,2,8,-1,bridge,0,5,update,109.85064632023408,125.0,140.0,269990.0,,
2,2,8,-1,bridge,0,5,overall,,,,,61020.0,8834.218289085546
0,2,8,-1,bridge,0,6,read,109.3267207120138,125.0,138.0,277298.0,,
1,2,8,-1,bridge,0,6,update,107.00237913591808,123.0,137.0,276571.0,,
2,2,8,-1,bridge,0,6,overall,,,,,61020.0,9076.84365781711
0,2,8,-1,bridge,0,7,read,108.47876713802975,125.0,135.0,278766.0,,
1,2,8,-1,bridge,0,7,update,106.55324908129425,123.0,133.0,278925.0,,
2,2,8,-1,bridge,0,7,overall,,,,,61015.0,9140.22781283291
0,2,8,-1,bridge,0,8,read,109.90766663038352,126.0,143.0,275610.0,,
1,2,8,-1,bridge,0,8,update,107.3933348331894,124.0,142.0,275582.0,,
2,2,8,-1,bridge,0,8,overall,,,,,61015.0,9033.713021388183
