   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  bridge-vhost  software-tap  40000           1       1     328915  2016347021  33.104857    0.005400
0            3       64  bridge-vhost  software-tap  40000           1       2     198522  2016347021  33.104857    0.003259
0            3       64  bridge-vhost  software-tap  40000           1       3     198380  2016347021  33.104857    0.003257
0            3       64  bridge-vhost  software-tap  40000           1       4     198656  2016347021  33.104857    0.003262
0            3       64  bridge-vhost  software-tap  40000           1       5     198236  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1       6     198247  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1       7     198509  2016347021  33.104857    0.003259
0            3       64  bridge-vhost  software-tap  40000           1       8     198233  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1       9     198646  2016347021  33.104857    0.003261
0            3       64  bridge-vhost  software-tap  40000           1      10     198088  2016347021  33.104857    0.003252
0            3       64  bridge-vhost  software-tap  40000           1      11     198145  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      12     198122  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      13     198529  2016347021  33.104857    0.003259
0            3       64  bridge-vhost  software-tap  40000           1      14     198392  2016347021  33.104857    0.003257
0            3       64  bridge-vhost  software-tap  40000           1      15     198111  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      16     198238  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1      17     198247  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1      18     198540  2016347021  33.104857    0.003260
0            3       64  bridge-vhost  software-tap  40000           1      19     198083  2016347021  33.104857    0.003252
0            3       64  bridge-vhost  software-tap  40000           1      20     198331  2016347021  33.104857    0.003256
0            3       64  bridge-vhost  software-tap  40000           1      21     198485  2016347021  33.104857    0.003259
0            3       64  bridge-vhost  software-tap  40000           1      22     198131  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      23     198402  2016347021  33.104857    0.003257
0            3       64  bridge-vhost  software-tap  40000           1      24     198191  2016347021  33.104857    0.003254
0            3       64  bridge-vhost  software-tap  40000           1      25     198185  2016347021  33.104857    0.003254
0            3       64  bridge-vhost  software-tap  40000           1      26     198444  2016347021  33.104857    0.003258
0            3       64  bridge-vhost  software-tap  40000           1      27     198123  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      28     198354  2016347021  33.104857    0.003257
0            3       64  bridge-vhost  software-tap  40000           1      29     198301  2016347021  33.104857    0.003256
0            3       64  bridge-vhost  software-tap  40000           1      30     198251  2016347021  33.104857    0.003255
0            3       64  bridge-vhost  software-tap  40000           1      31     198307  2016347021  33.104857    0.003256
0            3       64  bridge-vhost  software-tap  40000           1      32     198436  2016347021  33.104857    0.003258
0            3       64  bridge-vhost  software-tap  40000           1      33     198379  2016347021  33.104857    0.003257
0            3       64  bridge-vhost  software-tap  40000           1      34     198135  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      35     198196  2016347021  33.104857    0.003254
0            3       64  bridge-vhost  software-tap  40000           1      36     198129  2016347021  33.104857    0.003253
0            3       64  bridge-vhost  software-tap  40000           1      37     198197  2016347021  33.104857    0.003254
0            3       64  bridge-vhost  software-tap  40000           1      38     198260  2016347021  33.104857    0.003255
