,repetitions,num_vms,rps,interface,repetition,vm_number,op,avg_us,95th_us,99th_us,ops,runtime,ops_per_sec
0,2,64,-1,vmux-dpdk-e810,0,1,read,472.59213530921744,3519.0,4291.0,63499.0,,
1,2,64,-1,vmux-dpdk-e810,0,1,update,474.63591552622876,3469.0,4295.0,63499.0,,
2,2,64,-1,vmux-dpdk-e810,0,1,overall,,,,,61027.0,2081.013321972242
0,2,64,-1,vmux-dpdk-e810,0,2,read,500.8848445724501,3723.0,4439.0,60414.0,,
1,2,64,-1,vmux-dpdk-e810,0,2,update,496.3424049059418,3699.0,4387.0,60335.0,,
2,2,64,-1,vmux-dpdk-e810,0,2,overall,,,,,61014.0,1979.0375979283442
0,2,64,-1,vmux-dpdk-e810,0,3,read,478.17599949352666,3539.0,4363.0,63182.0,,
1,2,64,-1,vmux-dpdk-e810,0,3,update,475.8438313130672,3651.0,4355.0,63028.0,,
2,2,64,-1,vmux-dpdk-e810,0,3,overall,,,,,61018.0,2068.406044118129
0,2,64,-1,vmux-dpdk-e810,0,4,read,512.1395072473471,3687.0,4423.0,59746.0,,
1,2,64,-1,vmux-dpdk-e810,0,4,update,496.4899343508118,3657.0,4379.0,59559.0,,
2,2,64,-1,vmux-dpdk-e810,0,4,overall,,,,,61014.0,1955.3708984823156
0,2,64,-1,vmux-dpdk-e810,0,5,read,478.17262835344883,3645.0,4331.0,63964.0,,
1,2,64,-1,vmux-dpdk-e810,0,5,update,463.02290866326933,3549.0,4311.0,63775.0,,
2,2,64,-1,vmux-dpdk-e810,0,5,overall,,,,,61022.0,2093.3269968208187
0,2,64,-1,vmux-dpdk-e810,0,6,read,495.23710335791435,3605.0,4323.0,59531.0,,
1,2,64,-1,vmux-dpdk-e810,0,6,update,517.7010180479816,3657.0,4323.0,59231.0,,
2,2,64,-1,vmux-dpdk-e810,0,6,overall,,,,,61020.0,1946.279908226811
0,2,64,-1,vmux-dpdk-e810,0,7,read,513.3147705909253,3655.0,4343.0,59043.0,,
1,2,64,-1,vmux-dpdk-e810,0,7,update,506.691153761306,3663.0,4355.0,58929.0,,
2,2,64,-1,vmux-dpdk-e810,0,7,overall,,,,,61021.0,1933.3016502515527
0,2,64,-1,vmux-dpdk-e810,0,8,read,508.7405621406532,3533.0,4379.0,59309.0,,
1,2,64,-1,vmux-dpdk-e810,0,8,update,509.4672922570464,3557.0,4351.0,58931.0,,
2,2,64,-1,vmux-dpdk-e810,0,8,overall,,,,,61013.0,1937.947650500713
0,2,64,-1,vmux-dpdk-e810,0,9,read,477.6609361619622,3469.0,4279.0,61891.0,,
1,2,64,-1,vmux-dpdk-e810,0,9,update,493.5489702775493,3519.0,4283.0,62007.0,,
2,2,64,-1,vmux-dpdk-e810,0,9,overall,,,,,61018.0,2030.5155855649152
0,2,64,-1,vmux-dpdk-e810,0,10,read,481.9939084810188,3509.0,4283.0,61561.0,,
1,2,64,-1,vmux-dpdk-e810,0,10,update,493.4500008089175,3547.0,4287.0,61811.0,,
2,2,64,-1,vmux-dpdk-e810,0,10,overall,,,,,61021.0,2021.7957752249226
0,2,64,-1,vmux-dpdk-e810,0,11,read,460.20557454561884,3443.0,4275.0,66409.0,,
1,2,64,-1,vmux-dpdk-e810,0,11,update,442.21595234896324,3321.0,4279.0,66987.0,,
2,2,64,-1,vmux-dpdk-e810,0,11,overall,,,,,61025.0,2185.923801720606
0,2,64,-1,vmux-dpdk-e810,0,12,read,468.67814726840857,3447.0,4283.0,65676.0,,
1,2,64,-1,vmux-dpdk-e810,0,12,update,442.611541943271,3329.0,4267.0,66280.0,,
2,2,64,-1,vmux-dpdk-e810,0,12,overall,,,,,61014.0,2162.7167535319763
0,2,64,-1,vmux-dpdk-e810,0,13,read,462.44107513111356,3445.0,4267.0,65592.0,,
1,2,64,-1,vmux-dpdk-e810,0,13,update,455.85495540972573,3383.0,4267.0,65373.0,,
2,2,64,-1,vmux-dpdk-e810,0,13,overall,,,,,61011.0,2146.580124895511
0,2,64,-1,vmux-dpdk-e810,0,14,read,502.81001011289976,3463.0,4291.0,60319.0,,
1,2,64,-1,vmux-dpdk-e810,0,14,update,496.4311159155164,3437.0,4307.0,60130.0,,
2,2,64,-1,vmux-dpdk-e810,0,14,overall,,,,,61018.0,1973.9912812612672
0,2,64,-1,vmux-dpdk-e810,0,15,read,468.9568648580122,3513.0,4283.0,63104.0,,
1,2,64,-1,vmux-dpdk-e810,0,15,update,484.9431217980237,3493.0,4283.0,63047.0,,
2,2,64,-1,vmux-dpdk-e810,0,15,overall,,,,,61015.0,2067.5407686634435
0,2,64,-1,vmux-dpdk-e810,0,16,read,457.9067666023368,3329.0,4287.0,66843.0,,
1,2,64,-1,vmux-dpdk-e810,0,16,update,442.93032946607906,3343.0,4271.0,66714.0,,
2,2,64,-1,vmux-dpdk-e810,0,16,overall,,,,,61014.0,2188.9566329039235
0,2,64,-1,vmux-dpdk-e810,0,17,read,230.76705945987715,402.0,887.0,129415.0,,
1,2,64,-1,vmux-dpdk-e810,0,17,update,230.87019981146946,403.0,914.0,129422.0,,
