   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  bridge-e1000  software-tap  40000           2       1     309745  2014059813  33.069447    0.005086
0            3       64  bridge-e1000  software-tap  40000           2       2     186965  2014059813  33.069447    0.003070
0            3       64  bridge-e1000  software-tap  40000           2       3     186808  2014059813  33.069447    0.003067
0            3       64  bridge-e1000  software-tap  40000           2       4     186953  2014059813  33.069447    0.003070
0            3       64  bridge-e1000  software-tap  40000           2       5     186658  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2       6     186727  2014059813  33.069447    0.003066
0            3       64  bridge-e1000  software-tap  40000           2       7     186856  2014059813  33.069447    0.003068
0            3       64  bridge-e1000  software-tap  40000           2       8     186673  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2       9     187045  2014059813  33.069447    0.003071
0            3       64  bridge-e1000  software-tap  40000           2      10     186564  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      11     186607  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      12     186574  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      13     186973  2014059813  33.069447    0.003070
0            3       64  bridge-e1000  software-tap  40000           2      14     186934  2014059813  33.069447    0.003069
0            3       64  bridge-e1000  software-tap  40000           2      15     186610  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      16     186692  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      17     186675  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      18     186989  2014059813  33.069447    0.003070
0            3       64  bridge-e1000  software-tap  40000           2      19     186573  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      20     186747  2014059813  33.069447    0.003066
0            3       64  bridge-e1000  software-tap  40000           2      21     186875  2014059813  33.069447    0.003068
0            3       64  bridge-e1000  software-tap  40000           2      22     186553  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      23     186871  2014059813  33.069447    0.003068
0            3       64  bridge-e1000  software-tap  40000           2      24     186672  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      25     186601  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      26     186848  2014059813  33.069447    0.003068
0            3       64  bridge-e1000  software-tap  40000           2      27     186567  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      28     186718  2014059813  33.069447    0.003066
0            3       64  bridge-e1000  software-tap  40000           2      29     186798  2014059813  33.069447    0.003067
0            3       64  bridge-e1000  software-tap  40000           2      30     186738  2014059813  33.069447    0.003066
0            3       64  bridge-e1000  software-tap  40000           2      31     186686  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      32     186828  2014059813  33.069447    0.003068
0            3       64  bridge-e1000  software-tap  40000           2      33     186793  2014059813  33.069447    0.003067
0            3       64  bridge-e1000  software-tap  40000           2      34     186566  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      35     186661  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      36     186548  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      37     186650  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      38     186676  2014059813  33.069447    0.003065
0            3       64  bridge-e1000  software-tap  40000           2      39     186557  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      40     186580  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      41     186574  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      42     186570  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      43     186483  2014059813  33.069447    0.003062
0            3       64  bridge-e1000  software-tap  40000           2      44     186565  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      45     186517  2014059813  33.069447    0.003062
0            3       64  bridge-e1000  software-tap  40000           2      46     186582  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      47     186546  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      48     186575  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      49     186560  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      50     186533  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      51     186640  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      52     186591  2014059813  33.069447    0.003064
0            3       64  bridge-e1000  software-tap  40000           2      53     186531  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      54     186514  2014059813  33.069447    0.003062
0            3       64  bridge-e1000  software-tap  40000           2      55     186555  2014059813  33.069447    0.003063
0            3       64  bridge-e1000  software-tap  40000           2      56     186592  2014059813  33.069447    0.003064
