   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       32  bridge-vhost  software-tap  40000           2       1     570895  1977939287  32.469378    0.009372
0            3       32  bridge-vhost  software-tap  40000           2       2     428510  1977939287  32.469378    0.007034
0            3       32  bridge-vhost  software-tap  40000           2       3     428371  1977939287  32.469378    0.007032
0            3       32  bridge-vhost  software-tap  40000           2       4     428597  1977939287  32.469378    0.007036
0            3       32  bridge-vhost  software-tap  40000           2       5     428091  1977939287  32.469378    0.007027
0            3       32  bridge-vhost  software-tap  40000           2       6     428174  1977939287  32.469378    0.007029
0            3       32  bridge-vhost  software-tap  40000           2       7     428360  1977939287  32.469378    0.007032
0            3       32  bridge-vhost  software-tap  40000           2       8     427972  1977939287  32.469378    0.007025
0            3       32  bridge-vhost  software-tap  40000           2       9     428573  1977939287  32.469378    0.007035
0            3       32  bridge-vhost  software-tap  40000           2      10     427920  1977939287  32.469378    0.007025
0            3       32  bridge-vhost  software-tap  40000           2      11     427900  1977939287  32.469378    0.007024
0            3       32  bridge-vhost  software-tap  40000           2      12     427901  1977939287  32.469378    0.007024
0            3       32  bridge-vhost  software-tap  40000           2      13     428236  1977939287  32.469378    0.007030
0            3       32  bridge-vhost  software-tap  40000           2      14     428332  1977939287  32.469378    0.007031
0            3       32  bridge-vhost  software-tap  40000           2      15     427851  1977939287  32.469378    0.007023
0            3       32  bridge-vhost  software-tap  40000           2      16     427999  1977939287  32.469378    0.007026
0            3       32  bridge-vhost  software-tap  40000           2      17     428062  1977939287  32.469378    0.007027
0            3       32  bridge-vhost  software-tap  40000           2      18     428439  1977939287  32.469378    0.007033
0            3       32  bridge-vhost  software-tap  40000           2      19     427861  1977939287  32.469378    0.007024
0            3       32  bridge-vhost  software-tap  40000           2      20     427996  1977939287  32.469378    0.007026
0            3       32  bridge-vhost  software-tap  40000           2      21     428370  1977939287  32.469378    0.007032
0            3       32  bridge-vhost  software-tap  40000           2      22     427879  1977939287  32.469378    0.007024
0            3       32  bridge-vhost  software-tap  40000           2      23     428068  1977939287  32.469378    0.007027
0            3       32  bridge-vhost  software-tap  40000           2      24     427915  1977939287  32.469378    0.007025
0            3       32  bridge-vhost  software-tap  40000           2      25     428027  1977939287  32.469378    0.007026
0            3       32  bridge-vhost  software-tap  40000           2      26     428883  1977939287  32.469378    0.007040
0            3       32  bridge-vhost  software-tap  40000           2      27     428196  1977939287  32.469378    0.007029
0            3       32  bridge-vhost  software-tap  40000           2      28     428214  1977939287  32.469378    0.007029
0            3       32  bridge-vhost  software-tap  40000           2      29     428230  1977939287  32.469378    0.007030
0            3       32  bridge-vhost  software-tap  40000           2      30     428069  1977939287  32.469378    0.007027
0            3       32  bridge-vhost  software-tap  40000           2      31     428121  1977939287  32.469378    0.007028
0            3       32  bridge-vhost  software-tap  40000           2      32     214082  1977939287  32.469378    0.003514
