   repetitions  num_vms     interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       16  bridge-e1000  software-tap  40000           2       1    1118956  1966950835  32.291115    0.018370
0            3       16  bridge-e1000  software-tap  40000           2       2     959419  1966950835  32.291115    0.015751
0            3       16  bridge-e1000  software-tap  40000           2       3     959481  1966950835  32.291115    0.015752
0            3       16  bridge-e1000  software-tap  40000           2       4     960097  1966950835  32.291115    0.015762
0            3       16  bridge-e1000  software-tap  40000           2       5     958990  1966950835  32.291115    0.015744
0            3       16  bridge-e1000  software-tap  40000           2       6     959293  1966950835  32.291115    0.015749
0            3       16  bridge-e1000  software-tap  40000           2       7     959781  1966950835  32.291115    0.015757
0            3       16  bridge-e1000  software-tap  40000           2       8     958966  1966950835  32.291115    0.015743
0            3       16  bridge-e1000  software-tap  40000           2       9     960238  1966950835  32.291115    0.015764
0            3       16  bridge-e1000  software-tap  40000           2      10     959560  1966950835  32.291115    0.015753
0            3       16  bridge-e1000  software-tap  40000           2      11     959349  1966950835  32.291115    0.015749
0            3       16  bridge-e1000  software-tap  40000           2      12     958997  1966950835  32.291115    0.015744
0            3       16  bridge-e1000  software-tap  40000           2      13     959725  1966950835  32.291115    0.015756
0            3       16  bridge-e1000  software-tap  40000           2      14     959814  1966950835  32.291115    0.015757
0            3       16  bridge-e1000  software-tap  40000           2      15     958853  1966950835  32.291115    0.015741
0            3       16  bridge-e1000  software-tap  40000           2      16     719475  1966950835  32.291115    0.011812
