   repetitions  num_vms  interface     fastclick   rate  repetition  vm_num  rxPackets   txPackets     txMpps  rxMppsCalc
0            3       64  vmux-dpdk  software-tap  40000           0       1    1796760  2002492252  32.873404    0.029496
0            3       64  vmux-dpdk  software-tap  40000           0       2    1780997  2002492252  32.873404    0.029237
0            3       64  vmux-dpdk  software-tap  40000           0       3    1734857  2002492252  32.873404    0.028480
0            3       64  vmux-dpdk  software-tap  40000           0       4    1762249  2002492252  32.873404    0.028930
0            3       64  vmux-dpdk  software-tap  40000           0       5    1742290  2002492252  32.873404    0.028602
0            3       64  vmux-dpdk  software-tap  40000           0       6    1761417  2002492252  32.873404    0.028916
0            3       64  vmux-dpdk  software-tap  40000           0       7    1734539  2002492252  32.873404    0.028475
0            3       64  vmux-dpdk  software-tap  40000           0       8    1744613  2002492252  32.873404    0.028640
0            3       64  vmux-dpdk  software-tap  40000           0       9    1771752  2002492252  32.873404    0.029086
0            3       64  vmux-dpdk  software-tap  40000           0      10    1735900  2002492252  32.873404    0.028497
0            3       64  vmux-dpdk  software-tap  40000           0      11    1764743  2002492252  32.873404    0.028970
0            3       64  vmux-dpdk  software-tap  40000           0      12    1782070  2002492252  32.873404    0.029255
0            3       64  vmux-dpdk  software-tap  40000           0      13    1758425  2002492252  32.873404    0.028867
0            3       64  vmux-dpdk  software-tap  40000           0      14    1725761  2002492252  32.873404    0.028331
0            3       64  vmux-dpdk  software-tap  40000           0      15    1756932  2002492252  32.873404    0.028842
0            3       64  vmux-dpdk  software-tap  40000           0      16    1744881  2002492252  32.873404    0.028644
0            3       64  vmux-dpdk  software-tap  40000           0      17    3363493  2002492252  32.873404    0.055216
0            3       64  vmux-dpdk  software-tap  40000           0      18    3344200  2002492252  32.873404    0.054899
0            3       64  vmux-dpdk  software-tap  40000           0      19    3369267  2002492252  32.873404    0.055311
0            3       64  vmux-dpdk  software-tap  40000           0      20    3383390  2002492252  32.873404    0.055543
0            3       64  vmux-dpdk  software-tap  40000           0      21    3352706  2002492252  32.873404    0.055039
0            3       64  vmux-dpdk  software-tap  40000           0      22    3332612  2002492252  32.873404    0.054709
0            3       64  vmux-dpdk  software-tap  40000           0      23    3383787  2002492252  32.873404    0.055549
0            3       64  vmux-dpdk  software-tap  40000           0      24    3258357  2002492252  32.873404    0.053490
0            3       64  vmux-dpdk  software-tap  40000           0      25    3405076  2002492252  32.873404    0.055899
0            3       64  vmux-dpdk  software-tap  40000           0      26    3386531  2002492252  32.873404    0.055594
0            3       64  vmux-dpdk  software-tap  40000           0      27    3258683  2002492252  32.873404    0.053495
0            3       64  vmux-dpdk  software-tap  40000           0      28    3350088  2002492252  32.873404    0.054996
0            3       64  vmux-dpdk  software-tap  40000           0      29    3380584  2002492252  32.873404    0.055496
0            3       64  vmux-dpdk  software-tap  40000           0      30    3244886  2002492252  32.873404    0.053269
0            3       64  vmux-dpdk  software-tap  40000           0      31    3385291  2002492252  32.873404    0.055574
0            3       64  vmux-dpdk  software-tap  40000           0      32    3352854  2002492252  32.873404    0.055041
0            3       64  vmux-dpdk  software-tap  40000           0      33    3377093  2002492252  32.873404    0.055439
0            3       64  vmux-dpdk  software-tap  40000           0      34    3396422  2002492252  32.873404    0.055756
0            3       64  vmux-dpdk  software-tap  40000           0      35    3350588  2002492252  32.873404    0.055004
0            3       64  vmux-dpdk  software-tap  40000           0      36    3411011  2002492252  32.873404    0.055996
0            3       64  vmux-dpdk  software-tap  40000           0      37    3384816  2002492252  32.873404    0.055566
0            3       64  vmux-dpdk  software-tap  40000           0      38    3365275  2002492252  32.873404    0.055245
0            3       64  vmux-dpdk  software-tap  40000           0      39    3403987  2002492252  32.873404    0.055881
0            3       64  vmux-dpdk  software-tap  40000           0      40    3358725  2002492252  32.873404    0.055138
0            3       64  vmux-dpdk  software-tap  40000           0      41    3416401  2002492252  32.873404    0.056084
0            3       64  vmux-dpdk  software-tap  40000           0      42    3417648  2002492252  32.873404    0.056105
0            3       64  vmux-dpdk  software-tap  40000           0      43    3389980  2002492252  32.873404    0.055651
0            3       64  vmux-dpdk  software-tap  40000           0      44    3419052  2002492252  32.873404    0.056128
0            3       64  vmux-dpdk  software-tap  40000           0      45    3387174  2002492252  32.873404    0.055605
0            3       64  vmux-dpdk  software-tap  40000           0      46    3404192  2002492252  32.873404    0.055884
0            3       64  vmux-dpdk  software-tap  40000           0      47    3411031  2002492252  32.873404    0.055996
0            3       64  vmux-dpdk  software-tap  40000           0      48    3377232  2002492252  32.873404    0.055441
0            3       64  vmux-dpdk  software-tap  40000           0      49    1731424  2002492252  32.873404    0.028423
0            3       64  vmux-dpdk  software-tap  40000           0      50    1740721  2002492252  32.873404    0.028576
0            3       64  vmux-dpdk  software-tap  40000           0      51    1709807  2002492252  32.873404    0.028069
0            3       64  vmux-dpdk  software-tap  40000           0      52    1790762  2002492252  32.873404    0.029398
0            3       64  vmux-dpdk  software-tap  40000           0      53    1725889  2002492252  32.873404    0.028333
0            3       64  vmux-dpdk  software-tap  40000           0      54    1721317  2002492252  32.873404    0.028258
0            3       64  vmux-dpdk  software-tap  40000           0      55    1763463  2002492252  32.873404    0.028949
0            3       64  vmux-dpdk  software-tap  40000           0      56    1713605  2002492252  32.873404    0.028131
0            3       64  vmux-dpdk  software-tap  40000           0      57    1739276  2002492252  32.873404    0.028552
0            3       64  vmux-dpdk  software-tap  40000           0      58    1712770  2002492252  32.873404    0.028117
0            3       64  vmux-dpdk  software-tap  40000           0      59    1736024  2002492252  32.873404    0.028499
0            3       64  vmux-dpdk  software-tap  40000           0      60    1739707  2002492252  32.873404    0.028559
0            3       64  vmux-dpdk  software-tap  40000           0      61    1713238  2002492252  32.873404    0.028125
0            3       64  vmux-dpdk  software-tap  40000           0      62    1715557  2002492252  32.873404    0.028163
0            3       64  vmux-dpdk  software-tap  40000           0      63    1727340  2002492252  32.873404    0.028356
0            3       64  vmux-dpdk  software-tap  40000           0      64    1733247  2002492252  32.873404    0.028453
